trainer/Policy Loss,exploration/Returns Max,exploration/Returns Min,trainer/QF1 Loss,exploration/Actions Mean,exploration/Rewards Std,trainer/Log Pis Std,evaluation/Returns Std,trainer/Q1 Predictions Mean,exploration/Actions Std,trainer/Q1 Predictions Max,trainer/QF2 Loss,trainer/Log Pis Mean,evaluation/path length Mean,trainer/Q1 Predictions Min,evaluation/Rewards Max,trainer/Q2 Predictions Std,time/logging (s),exploration/path length Max,exploration/Returns Std,trainer/Policy mu Max,Epoch,trainer/Policy log std Max,exploration/Actions Min,evaluation/Rewards Mean,exploration/Actions Max,evaluation/Returns Mean,evaluation/path length Max,exploration/num paths total,time/epoch (s),evaluation/num steps total,trainer/Q Targets Std,exploration/Num Paths,evaluation/Returns Max,time/saving (s),trainer/Q Targets Min,evaluation/Num Paths,trainer/Policy log std Std,evaluation/path length Std,evaluation/Rewards Min,exploration/Rewards Max,exploration/Rewards Min,evaluation/Actions Max,trainer/Alpha Loss,time/exploration sampling (s),trainer/Policy mu Mean,trainer/Policy log std Min,trainer/Q Targets Max,trainer/Policy log std Mean,evaluation/num paths total,time/total (s),trainer/Q Targets Mean,evaluation/Actions Min,trainer/Policy mu Min,time/data storing (s),exploration/num steps total,exploration/Returns Mean,exploration/path length Mean,exploration/Average Returns,exploration/Rewards Mean,trainer/Alpha,time/evaluation sampling (s),trainer/Policy mu Std,evaluation/path length Min,replay_buffer/size,exploration/path length Min,time/training (s),trainer/Q1 Predictions Std,evaluation/Rewards Std,evaluation/Average Returns,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Max,evaluation/Actions Mean,trainer/Log Pis Min,evaluation/Returns Min,exploration/path length Std,evaluation/Actions Std,trainer/Q2 Predictions Min,trainer/Log Pis Max
16.836512,-100.0,-100.0,4.9628005,0.04728835,0.0,0.5760281,0.2538041078839626,-17.919954,0.5343943,-16.34807,5.003474,-1.0401436,100.0,-19.712698,-0.6225748550250859,0.843175,0.0034536819730419666,100,0.0,0.6962217,25,-0.17977767,-0.9585714,-0.9991539863070534,0.9815754,-99.91539863070534,100,54,1.3577218389546033,26000,2.5353112,2,-99.15398630705346,0.0021045570028945804,-19.941008,10,0.117703184,0.0,-1.0,-1.0,-1.0,0.6005093,-4.528681755065918,0.06952229101443663,0.065970704,-0.66721684,-1.0,-0.36952233,260,35.118876762804575,-17.892302,-0.7086438,-0.9441471,0.001145621994510293,5400,-100.0,100.0,-100.0,-1.0,0.22539126873016357,0.25288814498344436,0.35087526,100,5400,100,1.0286075419862755,0.87365866,0.015939157944132393,-99.91539863070534,-17.933582,-16.461176,0.04100228,-3.139885,-100.0,0.0,0.235665,-19.792389,0.21149054
17.348734,-89.44875820244727,-100.0,2.803151,0.019456815,0.15618497645065205,0.55428535,0.053546161020410286,-18.519014,0.5355432,-16.710644,2.785681,-1.1389549,100.0,-20.460798,-0.9171393467861992,0.9965158,0.003695699997479096,100,5.275620898776367,0.68574333,26,-0.13564421,-0.9616025,-0.9997325696062365,0.98294455,-99.97325696062366,100,56,1.345169940002961,27000,1.958799,2,-99.8606143799935,0.0023793750151526183,-20.608944,10,0.11837758,0.0,-1.0,-0.19454699314671736,-1.0,0.5845796,-4.857882499694824,0.07094856799812987,0.10475666,-0.6959897,-1.0,-0.38855407,270,36.46841527582728,-18.576317,-0.67506474,-0.8105979,0.001263168000150472,5600,-94.72437910122363,100.0,-94.72437910122363,-0.9472437910122364,0.21269401907920837,0.24434298599953763,0.291958,100,5600,100,1.0225401429925114,1.0000081,0.004087404078236674,-99.97325696062366,-18.56177,-16.859737,0.07463359,-2.826365,-100.0,0.0,0.16963445,-20.6464,-0.09778118
17.944326,-100.0,-100.0,3.0898883,0.028826501,0.0,0.65666926,1.2791142482879576,-19.047186,0.5071974,-17.331284,3.0549984,-1.0320569,100.0,-20.729187,-0.11542561293190749,0.8369083,0.003613401990151033,100,0.0,0.799628,27,-0.16302888,-0.98146445,-0.9946096208843305,0.9801363,-99.46096208843306,100,58,1.3652184720267542,28000,2.0191154,2,-95.76551550657389,0.002144612022675574,-21.226755,10,0.11039133,0.0,-1.0,-1.0,-1.0,0.67041373,-4.868534088134766,0.08303216498461552,0.05926239,-0.75084007,-1.0,-0.39837793,280,37.83811136279837,-19.181225,-0.64116085,-0.79559493,0.0012142030172981322,5800,-100.0,100.0,-100.0,-1.0,0.20069313049316406,0.2526528520102147,0.31618103,100,5800,100,1.0225612380017992,0.82084715,0.05557786825167595,-99.46096208843306,-19.000422,-17.282154,0.019780483,-3.8307335,-100.0,0.0,0.16861181,-20.778896,0.18497056
18.389858,-96.81657028339816,-98.0954813222748,6.5285125,0.047180578,0.10812746022590117,0.7520925,1.0384350424620492,-19.599686,0.51378816,-17.832222,6.5603,-1.1500884,100.0,-22.002064,-0.26914706284559775,0.92941827,0.003581327007850632,100,0.6394555194383145,0.9814934,28,-0.16417357,-0.9627477,-0.9948992100766612,0.97480804,-99.48992100766611,100,60,1.3554546540253796,29000,2.770324,2,-97.01587111222057,0.00237811598344706,-21.964071,10,0.10903904,0.0,-1.0,-0.2548995284070666,-1.0,0.7609617,-5.2400994300842285,0.07179412301047705,0.124788135,-0.72894895,-1.0,-0.42661017,290,39.197886750800535,-19.471125,-0.28445485,-0.7980022,0.0012085720081813633,6000,-97.45602580283648,100.0,-97.45602580283648,-0.9745602580283648,0.18942487239837646,0.24728922799113207,0.36140987,100,6000,100,1.0292032880242914,0.9436081,0.050041022231745245,-99.48992100766611,-19.588715,-17.877012,0.06169898,-3.953648,-100.0,0.0,0.13273823,-21.942732,0.30282784
19.156963,-100.0,-100.0,0.10825484,0.06238927,0.0,0.5861161,5.770811443141973,-20.238228,0.48361441,-18.332644,0.10782608,-1.0276593,100.0,-22.352547,-0.04650780247603938,0.94327736,0.0037914669956080616,100,0.0,0.9611744,29,-0.15934716,-0.95006824,-0.9712275855696387,0.9765671,-97.12275855696387,100,62,1.3505737879895605,30000,0.91786605,2,-84.38489785920048,0.0025835410051513463,-22.367506,10,0.12557933,0.0,-1.0,-1.0,-1.0,0.6834636,-5.210087299346924,0.07119552098447457,0.051612463,-0.811835,-18.734858,-0.45718443,300,40.552747385780094,-20.366081,-0.6653494,-0.72998613,0.0012427929905243218,6200,-100.0,100.0,-100.0,-1.0,0.1788666546344757,0.24886173600680195,0.34348926,100,6200,100,1.0228987300070003,0.9286716,0.10801076874826038,-97.12275855696387,-20.249283,-18.398506,0.0147917215,-2.9032824,-100.0,0.0,0.14436173,-22.590145,0.017978698
19.86995,-100.0,-100.0,0.084906444,0.09779417,0.0,0.97453606,0.7887663646797873,-20.933872,0.48020482,-19.082241,0.09534218,-0.9461924,100.0,-23.171173,-0.10309494334312064,0.9251865,0.0025695509975776076,100,0.0,0.9680292,30,-0.1664435,-0.8946044,-0.9962017422752467,0.95249903,-99.62017422752467,100,64,1.3731283029774204,31000,0.9169088,2,-97.62609799019269,0.010565983975538984,-23.085613,10,0.15262787,0.0,-1.0,-1.0,-1.0,0.69320804,-5.238359451293945,0.0719192519900389,0.083590105,-0.88436097,-19.203773,-0.47013986,310,41.930089844739996,-20.912334,-0.755332,-1.1608583,0.0011868840083479881,6400,-100.0,100.0,-100.0,-1.0,0.16892680525779724,0.2462484760035295,0.46832222,100,6400,100,1.0406381560023874,0.92000926,0.0486630310485072,-99.62017422752467,-20.952253,-19.094156,0.027736846,-5.250254,-100.0,0.0,0.21327001,-23.203787,0.93620265
19.850384,-100.0,-100.0,0.19324191,0.03375361,0.0,0.8234196,0.6877332325107176,-20.974815,0.5081784,-18.85739,0.21382876,-1.0733612,100.0,-22.99537,-0.3296598255258668,0.9696257,0.0037179000210016966,100,0.0,0.92699075,31,-0.19412728,-0.9510118,-0.9967598148164252,0.9385584,-99.67598148164252,100,66,1.3619954530149698,32000,0.74972,2,-97.86500451374934,0.0025389239890500903,-23.00106,10,0.12282759,0.0,-1.0,-1.0,-1.0,0.60851824,-5.639379501342773,0.06929216900607571,0.043944445,-0.83630455,-19.742825,-0.45831615,320,43.29590252682101,-21.17524,-0.74442667,-1.0600735,0.001347886020084843,6600,-100.0,100.0,-100.0,-1.0,0.1595800817012787,0.24405834599747322,0.41017753,100,6600,100,1.0410402279812843,0.9585471,0.039471049275672306,-99.67598148164252,-20.95656,-18.848427,0.009823031,-5.1059847,-100.0,0.0,0.12369392,-23.023624,0.71938396
20.99116,-99.1272873651439,-100.0,4.117467,0.07778367,0.03391264657773004,0.62924564,1.560767089710866,-21.882746,0.46061534,-20.163845,4.0904927,-0.7857053,100.0,-24.616436,-0.14531693523523148,1.0072834,0.003367447992786765,100,0.43635631742805003,1.1452789,32,-0.16512963,-0.8641984,-0.9922283366156441,0.96124214,-99.22283366156441,100,68,1.3564081659715157,33000,2.282045,2,-95.79759416220169,0.0024111059901770204,-24.088781,10,0.18390681,0.0,-1.0,-0.6589924155835615,-1.0,0.76468617,-5.270544528961182,0.07039189100032672,0.16927487,-1.0106888,-1.0,-0.502362,330,44.65677012177184,-21.602972,-0.6441425,-0.95873666,0.0012160600163042545,6800,-99.56364368257195,100.0,-99.56364368257195,-0.9956364368257195,0.15072788298130035,0.24644621898187324,0.3950495,100,6800,100,1.0325754419900477,0.9956334,0.06408851812754826,-99.22283366156441,-21.872002,-20.146019,0.13292624,-2.8334808,-100.0,0.0,0.20481281,-24.615356,0.27234483
20.632307,-100.0,-100.0,4.53564,-0.006304054,0.0,0.72370386,1.3968055475717343,-21.628496,0.48966336,-19.979765,4.5551405,-0.92131776,100.0,-24.045101,-0.1144583695657337,1.051361,0.0037884619960095733,100,0.0,1.1359184,33,-0.19378768,-0.9714103,-0.9931578727422439,0.9820074,-99.31578727422439,100,70,1.3528032259782776,34000,2.2690032,2,-95.95252787311928,0.0024288469867315143,-24.57396,10,0.18529147,0.0,-1.0,-1.0,-1.0,0.7857584,-5.691394805908203,0.07193184498464689,0.11025412,-0.9851962,-1.0,-0.5733258,340,46.01385009376099,-21.775154,-0.8095802,-1.0563128,0.0012732819886878133,7000,-100.0,100.0,-100.0,-1.0,0.14248651266098022,0.24452967502293177,0.40988287,100,7000,100,1.02885111499927,1.0582962,0.06089306439777266,-99.31578727422439,-21.572144,-19.989336,0.008966797,-3.5816004,-100.0,0.0,0.11877366,-24.043455,0.37773114
21.266315,-100.0,-100.0,8.5512495,-0.011261186,0.0,0.83340806,0.12906462575806332,-22.210058,0.53199124,-20.69382,8.59763,-0.85481805,100.0,-24.650463,-0.7906769176210651,0.91318446,0.003630414983490482,100,0.0,0.99488413,34,-0.14732057,-0.94870883,-0.9995697845808065,0.95157444,-99.95697845808066,100,72,1.3462244849652052,35000,3.144976,2,-99.56978458080646,0.0025385390035808086,-25.06306,10,0.14727569,0.0,-1.0,-1.0,-1.0,0.7682089,-5.7216925621032715,0.07242150299134664,0.04910159,-0.8925672,-1.0,-0.54722816,350,47.36449740472017,-22.108702,-0.50229985,-1.2253438,0.0015094359987415373,7200,-100.0,100.0,-100.0,-1.0,0.13472694158554077,0.24687548098154366,0.4784816,100,7200,100,1.019249111006502,0.90667653,0.009003271470639108,-99.95697845808066,-22.201061,-20.784718,0.021215145,-3.3351617,-100.0,0.0,0.258808,-24.543306,0.9418876
21.905737,-100.0,-100.0,0.1782958,0.0064160437,0.0,0.77214855,1.0486300463546143,-22.738258,0.4502434,-20.936506,0.17728797,-0.779198,100.0,-25.107033,-0.10530546688840099,1.05377,0.003638513997429982,100,0.0,1.0034416,35,-0.20505938,-0.953219,-0.9965045665121514,0.9063046,-99.65045665121514,100,74,1.3427715239813551,36000,0.8500423,2,-96.50456651215129,0.0024891509965527803,-25.016405,10,0.17530252,0.0,-1.0,-1.0,-1.0,0.750314,-5.726503372192383,0.06921047897776589,0.04036612,-1.0080601,-21.520033,-0.59813774,360,48.711698324710596,-22.951387,-0.76626676,-1.0818468,0.0011846800043713301,7400,-100.0,100.0,-100.0,-1.0,0.1273556500673294,0.24516978100291453,0.43122828,100,7400,100,1.0210789190023206,1.0405581,0.04603640792660264,-99.65045665121514,-22.765928,-21.052044,0.014142252,-3.0387177,-100.0,0.0,0.32943004,-25.313194,0.7615389
22.320679,-100.0,-100.0,0.16340123,0.13698521,0.0,0.757258,10.102183231425705,-23.100279,0.48406482,-22.008904,0.16062637,-0.70360917,100.0,-25.04804,-0.49113424385587123,0.7816435,0.0035398030013311654,100,0.0,1.3763483,36,-0.21983667,-0.96660894,-0.9351090888645297,0.97354496,-93.51090888645297,100,76,1.3478734540112782,37000,0.8365021,2,-75.52709249609876,0.002410243992926553,-25.313599,10,0.19896679,0.0,-1.0,-1.0,-1.0,0.86464494,-5.723705291748047,0.07210781599860638,0.13652997,-1.0513388,-21.904583,-0.63236123,370,50.06398489777348,-23.191895,-0.6960867,-1.0518628,0.0012162250059191138,7600,-100.0,100.0,-100.0,-1.0,0.12035083770751953,0.23985456000082195,0.4638166,100,7600,100,1.028744806011673,0.7751138,0.10851200992493104,-93.51090888645297,-23.09901,-21.985119,0.012798959,-3.3121037,-100.0,0.0,0.111859046,-25.097733,1.4718282
22.910019,-88.90374973469889,-92.72044263722096,0.3829038,0.0069470047,0.21133687067698534,0.96939373,14.785617606432558,-23.69151,0.41102248,-20.952642,0.39623702,-0.63197327,100.0,-26.738798,-0.09575356937156479,1.2508495,0.0038447430124506354,100,1.908346451261032,1.1966275,37,-0.20602205,-0.8662447,-0.8892010060616247,0.9289355,-88.92010060616246,100,78,1.3527711080096196,38000,0.93668747,2,-65.96703670692064,0.0025810140068642795,-26.273785,10,0.20211425,0.0,-1.0,-0.08602599353783971,-1.0,0.75384355,-5.718378067016602,0.07056714600184932,0.09858698,-1.0998446,-22.486616,-0.66665107,380,51.42112157578231,-23.94702,-0.82365346,-1.127103,0.0012108439987059683,7800,-90.81209618595992,100.0,-90.81209618595992,-0.9081209618595993,0.11384299397468567,0.24157073299284093,0.47165254,100,7800,100,1.0329966279969085,1.2481163,0.16411021925088065,-88.92010060616246,-23.674536,-20.999224,0.002143263,-4.3516,-100.0,0.0,0.12775554,-26.60831,1.0794662
22.73639,-100.0,-100.0,0.15883557,0.024874108,0.0,0.805885,0.6657640453880209,-23.640203,0.41637826,-22.218533,0.15803853,-0.8290192,100.0,-26.375404,-0.4419186489617063,0.8535063,0.0037199459911789745,100,0.0,1.241818,38,-0.25280514,-0.95729387,-0.9969300385473489,0.94661474,-99.69300385473488,100,80,1.345107410044875,39000,0.73870677,2,-97.88945332914298,0.002540538989705965,-26.345875,10,0.1896007,0.0,-1.0,-1.0,-1.0,0.8483604,-6.304678916931152,0.07028491099481471,0.1107098,-1.0769364,-22.855267,-0.6803496,390,52.77082085382426,-23.95316,-0.60206354,-0.77587557,0.0013191870239097625,8000,-100.0,100.0,-100.0,-1.0,0.10765135288238525,0.24354701102129184,0.44405645,100,8000,100,1.0236958160239737,0.8454478,0.03275311569279427,-99.69300385473488,-23.64313,-22.277107,-0.007342049,-3.7504978,-100.0,0.0,0.12140855,-26.250992,0.6445222
23.629484,-100.0,-100.0,5.514714,-0.047488198,0.0,0.894531,0.6112653420600793,-24.264175,0.48306584,-22.789911,5.5811324,-0.53273374,100.0,-26.28147,-0.2513873476874423,0.8622759,0.0035548110026866198,100,0.0,1.2640457,39,-0.17921883,-0.9086719,-0.9979624488597997,0.94998044,-99.79624488597997,100,82,1.350923532008892,40000,2.4843237,2,-97.96244885979974,0.002462405012920499,-26.800152,10,0.1863724,0.0,-1.0,-1.0,-1.0,0.81546897,-5.784879684448242,0.07161407999228686,0.1160071,-1.0963492,-1.0,-0.6644965,400,54.12628707190743,-24.368095,-0.7560674,-1.3310444,0.0011632899986580014,8200,-100.0,100.0,-100.0,-1.0,0.10184328258037567,0.24272565299179405,0.5390443,100,8200,100,1.029403293010546,0.8535532,0.0343750984493785,-99.79624488597997,-24.314995,-23.061092,0.000525584,-4.488353,-100.0,0.0,0.22382425,-26.374023,1.2789174
24.091042,-97.72644450565221,-100.0,0.15139167,-0.08391517,0.08149721112580383,0.99096286,0.880983535072467,-24.735703,0.46398324,-23.21633,0.15869287,-0.47882608,100.0,-27.241385,-0.3428323753143771,0.97455627,0.0036283629888202995,100,1.1367777471738947,1.1900206,40,-0.17265172,-0.9239169,-0.9944241353568309,0.9465272,-99.44241353568307,100,84,1.3564293830131646,41000,0.87683207,2,-97.68802782777082,0.0020514290081337094,-27.439478,10,0.20335178,0.0,-1.0,-0.1260060577021826,-1.0,0.8205507,-5.797921180725098,0.07179977401392534,0.06343271,-1.1720353,-23.716228,-0.7018542,410,55.48707828193437,-25.00071,-0.8711855,-1.4522555,0.0012021379952784628,8400,-98.8632222528261,100.0,-98.8632222528261,-0.9886322225282611,0.09639960527420044,0.24454364099074155,0.58943623,100,8400,100,1.0332040380162653,0.9824475,0.04902708137584608,-99.44241353568307,-24.73672,-23.27108,-0.061379746,-2.9172618,-100.0,0.0,0.23581907,-27.162453,1.4472445
25.035677,-100.0,-100.0,0.102430545,0.02455845,0.0,1.0706358,0.0,-25.42022,0.46412688,-24.19388,0.09757669,-0.22211947,100.0,-27.132084,-1.0,0.8910327,0.003394240979105234,100,0.0,1.2926127,41,-0.20640138,-0.84058094,-1.0,0.9885118,-100.0,100,86,1.3517346479929984,42000,0.85177547,2,-100.0,0.0024414199870079756,-27.190802,10,0.22759157,0.0,-1.0,-1.0,-1.0,0.8699362,-5.318015098571777,0.07106361602200195,0.15762787,-1.2431211,-23.94481,-0.7580544,420,56.84325515292585,-25.314018,-0.5435862,-1.401293,0.001263169018784538,8600,-100.0,100.0,-100.0,-1.0,0.09131166338920593,0.24383865800336935,0.6293745,100,8600,100,1.0297335439827293,0.8595546,0.0,-100.0,-25.415543,-24.02726,0.032109234,-3.1043382,-100.0,0.0,0.3084532,-27.246265,2.2018993
24.89413,-99.33018067555479,-100.0,11.680089,0.09412744,0.03241180307336862,0.9800697,0.003466585023035407,-25.328768,0.45489964,-24.146393,11.752418,-0.31553468,100.0,-27.677183,-0.9884447165898772,0.9488134,0.0038161780103109777,100,0.3349096622226071,1.4034656,42,-0.18019791,-0.8447702,-0.9999884447165898,0.9714098,-99.99884447165898,100,88,1.3572647150140256,43000,3.5558107,2,-99.98844471658988,0.002617327991174534,-27.812584,10,0.22663307,0.0,-1.0,-0.567109283490777,-1.0,0.86190194,-5.664421558380127,0.07407234900165349,0.20557936,-1.1913282,-1.0,-0.76560533,430,58.20488694697269,-25.103462,-0.8734671,-1.5184559,0.001212586008477956,8800,-99.6650903377774,100.0,-99.6650903377774,-0.996650903377774,0.08659419417381287,0.2457462839956861,0.55447555,100,8800,100,1.0297999900067225,0.9559715,0.00036522739507541176,-99.99884447165898,-25.321892,-24.211098,0.059098847,-3.686604,-100.0,0.0,0.3004252,-27.836372,2.0390599
25.068148,-65.15216008424808,-100.0,5.8613796,-0.0033954263,0.25829345095793993,0.8567433,26.32092392403894,-25.554543,0.35241902,-24.331495,5.657573,-0.40884742,100.0,-28.167652,-0.04652613094174067,0.97095054,0.00374972602003254,100,17.42391995787596,1.4736534,43,-0.19115357,-0.86348027,-0.7874634064088559,0.97604054,-78.74634064088559,100,90,1.341849053016631,44000,2.6106706,2,-42.35742195362039,0.002445042977342382,-28.23264,10,0.25135982,0.0,-1.0,-0.08676292830981071,-1.0,0.9029576,-6.025462627410889,0.07143916600034572,-0.0006660032,-1.2555045,-1.0,-0.8101122,440,59.55099522494129,-25.58189,-0.8439438,-1.2655879,0.0012291590101085603,9000,-82.57608004212403,100.0,-82.57608004212403,-0.8257608004212403,0.08194827288389206,0.23485557301319204,0.49867183,100,9000,100,1.0281303859956097,0.95047224,0.2772395167587506,-78.74634064088559,-25.587194,-24.42277,0.0008330865,-3.2710807,-100.0,0.0,0.11355114,-28.312193,1.9593992
25.633574,-100.0,-100.0,6.895235,-0.028702686,0.0,0.87050444,11.62362265368398,-26.024607,0.3783009,-24.55447,6.9228067,-0.2509432,100.0,-28.180387,-0.5552082790037893,1.0482167,0.003754461999051273,100,0.0,1.3633518,44,-0.29118097,-0.89804476,-0.9612545911543867,0.82642645,-96.12545911543867,100,92,1.3416450759978034,45000,2.652597,2,-61.25459115438673,0.0025131220172625035,-28.132978,10,0.24283724,0.0,-1.0,-1.0,-1.0,0.9041924,-5.7534661293029785,0.07011857198085636,0.08470454,-1.294943,-1.0,-0.85778886,450,60.89682314492529,-25.983461,-0.69228655,-1.1862408,0.0012409919872879982,9200,-100.0,100.0,-100.0,-1.0,0.07759154587984085,0.23899568599881604,0.5266924,100,9200,100,1.0250222420145292,1.0117807,0.12361802113728462,-96.12545911543867,-25.976831,-24.40952,0.018626865,-2.5976238,-100.0,0.0,0.11940724,-28.352688,2.2375786
26.030893,-100.0,-100.0,0.15321907,0.017737271,0.0,1.0521114,8.763979857032714,-26.264858,0.38760278,-24.964674,0.18466151,-0.054126054,100.0,-29.243734,-0.3674534803464096,1.0293498,0.0035418150073383003,100,0.0,1.6820296,45,-0.4784594,-0.9405018,-0.9427824714369261,0.9408629,-94.2782471436926,100,94,1.3399099050147925,46000,0.84589964,2,-80.06828010874462,0.00243281401344575,-28.949093,10,0.24330291,0.0,-1.0,-1.0,-1.0,0.9158242,-5.3614654541015625,0.07170287999906577,0.1145104,-1.3476694,-25.375015,-0.9320279,460,62.240778093982954,-26.459206,-0.85828817,-1.3143235,0.001331737992586568,9400,-100.0,100.0,-100.0,-1.0,0.07350857555866241,0.2422660040028859,0.5681598,100,9400,100,1.0186346539994702,1.0288469,0.09847350115796893,-94.2782471436926,-26.196775,-24.884598,-0.010286733,-4.7043686,-100.0,0.0,0.12593746,-29.166956,2.8815365
26.26636,-97.16074282591475,-99.18472490797947,0.17112346,0.035821136,0.08621910191548941,0.9019327,0.7062455596843886,-26.646286,0.32572728,-25.284399,0.15596703,-0.29474217,100.0,-29.521057,-0.342711110198021,1.0121212,0.0036643529892899096,100,1.0119910410323598,1.462306,46,-0.24061845,-0.7438025,-0.9951536086095905,0.91565835,-99.51536086095905,100,96,1.3578670870047063,47000,0.8977132,2,-97.84437253052599,0.0023998840188141912,-29.501972,10,0.26452085,0.0,-1.0,-0.46410658247670317,-1.0,0.81396544,-6.1128339767456055,0.07165675499709323,0.03596433,-1.4002451,-25.896767,-0.87812346,470,63.60284045600565,-26.97168,-0.8801696,-1.6430466,0.0012046530027873814,9600,-98.17273386694711,100.0,-98.17273386694711,-0.9817273386694712,0.06966129690408707,0.2507366809877567,0.5941575,100,9600,100,1.0282047610089649,1.0067786,0.04492983889845494,-99.51536086095905,-26.682222,-25.327545,0.0027387084,-3.028384,-100.0,0.0,0.19189337,-29.557255,1.2947888
26.830284,-96.83134248384218,-99.52049757722277,13.232526,0.034584153,0.06490089472614959,0.91853863,2.214934692856455,-27.09661,0.2994991,-25.810823,13.333349,-0.16656227,100.0,-29.001532,-0.09938425124385106,0.7891436,0.003505194006720558,100,1.3445775466902958,1.5882063,47,-0.27933162,-0.7453965,-0.9778541097216007,0.94185907,-97.78541097216007,100,98,1.3464761459617876,48000,3.7379704,2,-95.48853452740862,0.0022753779776394367,-29.08867,10,0.30553448,0.0,-1.0,-0.39368824549625214,-1.0,0.91006136,-5.887921333312988,0.07104526099283248,0.08142193,-1.4561262,-1.0,-0.9570326,480,64.95347903197398,-26.637985,-0.78690416,-1.1770103,0.0012886849872302264,9800,-98.17592003053247,100.0,-98.17592003053247,-0.9817592003053247,0.06601287424564362,0.23732177499914542,0.53131425,100,9800,100,1.0310398529982194,0.7618066,0.10956971017969987,-97.78541097216007,-27.090046,-25.894638,-0.019133132,-3.7028565,-100.0,0.0,0.14126341,-29.07252,2.5839436
26.193222,-76.41605765426215,-100.0,7.094538,0.010539961,0.1986174813477004,0.9787049,0.0,-26.612537,0.36308855,-25.464584,7.2639365,-0.29515934,100.0,-29.070972,-1.0,0.73575425,0.0036588179937098175,100,11.791971172868926,1.476888,48,-0.2519257,-0.897765,-1.0,0.87007636,-100.0,100,100,1.358878659986658,49000,2.750838,2,-100.0,0.0025587060081306845,-30.444874,10,0.27699414,0.0,-1.0,-0.11201058408593315,-1.0,0.9060192,-6.3624653816223145,0.0708328979962971,0.018305922,-1.5040575,-1.0,-0.908687,490,66.31631459697383,-27.242752,-0.8029365,-1.2845607,0.0012624200026039034,10000,-88.20802882713107,100.0,-88.20802882713107,-0.8820802882713107,0.06251160800457001,0.2462382449884899,0.5144157,100,10000,100,1.0343275729974266,0.75925356,0.0,-100.0,-26.565584,-25.473263,-0.004040268,-5.455844,-100.0,0.0,0.20282494,-28.899359,1.8147463
27.439045,-100.0,-100.0,7.929288,-0.010789386,0.0,0.95007414,2.8287866766913012,-27.741917,0.32323596,-26.638403,7.8582497,-0.16462061,100.0,-29.74988,-0.22047976360012508,0.82118607,0.003206519002560526,100,0.0,1.443965,49,-0.26417732,-0.8077141,-0.9905707110776957,0.89813286,-99.05707110776957,100,102,1.3643248939770274,50000,2.7584422,2,-90.57071107769566,0.0021803599956911057,-29.60026,10,0.26203936,0.0,-1.0,-1.0,-1.0,0.87167335,-6.118755340576172,0.06904748600209132,-0.033722978,-1.5544521,-1.0,-0.9981967,500,67.68512292593368,-27.479189,-0.92681676,-1.6683893,0.0011744229996111244,10200,-100.0,100.0,-100.0,-1.0,0.05919160321354866,0.2391103469999507,0.54358315,100,10200,100,1.0496057589771226,0.82033825,0.05572964480428467,-99.05707110776957,-27.691582,-26.582233,-0.014446171,-3.3046312,-100.0,0.0,0.14591442,-29.84203,1.6886526
27.260334,-90.78476422105723,-92.09700186028871,13.330469,0.0085747335,0.1823252753308004,1.2338287,0.0,-27.511219,0.3557998,-26.449156,13.3303,-0.082066946,100.0,-30.152695,-1.0,0.87271035,0.003217359015252441,100,0.6561188196157417,1.4267293,50,-0.5167876,-0.84900844,-1.0,0.9239861,-100.0,100,104,1.3470030680473428,51000,3.8553338,2,-100.0,0.002606311987619847,-30.339643,10,0.24735677,0.0,-1.0,-0.04474436529720664,-1.0,0.8946176,-5.993857383728027,0.06935612301458605,0.032175165,-1.6206485,-1.0,-1.0247062,510,69.03642280894564,-27.410473,-0.7766915,-1.6544794,0.0012435520184226334,10400,-91.44088304067297,100.0,-91.44088304067297,-0.9144088304067296,0.056187473237514496,0.2452297240088228,0.59553325,100,10400,100,1.025349998002639,0.88233876,0.0,-100.0,-27.471521,-26.337177,-0.06400647,-5.0941634,-100.0,0.0,0.23872025,-30.11658,2.839338
27.768957,-100.0,-100.0,0.46214134,0.044565324,0.0,0.9947042,0.6588319029853278,-27.735445,0.36743483,-26.227375,0.4882726,0.21986353,100.0,-30.579931,-0.15099710347558587,0.8265543,0.003524777013808489,100,0.0,1.6746128,51,-0.28930947,-0.68741834,-0.9962473780703927,0.97916424,-99.62473780703927,100,106,1.3595050139992964,52000,0.75057805,2,-98.12194588974711,0.0024680329952389,-30.493866,10,0.23599507,0.0,-1.0,-1.0,-1.0,0.9310519,-5.219956874847412,0.07137969401082955,0.21413946,-1.6475358,-27.198246,-1.0476348,520,70.40018832398346,-28.283762,-0.8929675,-1.7776812,0.0012022570008412004,10600,-100.0,100.0,-100.0,-1.0,0.05325891822576523,0.25130152897327207,0.5776663,100,10600,100,1.0296287240053061,0.8304633,0.04462258931650121,-99.62473780703927,-27.697552,-26.174894,0.049313564,-5.0618434,-100.0,0.0,0.25933683,-30.684935,2.4988742
