exploration/Rewards Min,trainer/Q2 Predictions Std,exploration/Returns Min,evaluation/Returns Max,trainer/Policy log std Std,evaluation/num steps total,trainer/Q1 Predictions Mean,evaluation/Rewards Std,evaluation/Actions Max,exploration/path length Std,trainer/Policy mu Std,time/epoch (s),trainer/Log Pis Mean,exploration/Actions Std,time/training (s),evaluation/Returns Min,evaluation/path length Min,trainer/Q Targets Mean,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q Targets Std,replay_buffer/size,trainer/Log Pis Std,trainer/Q2 Predictions Mean,trainer/QF2 Loss,exploration/Returns Mean,exploration/num paths total,time/exploration sampling (s),trainer/Policy log std Max,exploration/Actions Mean,evaluation/Num Paths,trainer/QF1 Loss,trainer/Policy mu Min,time/data storing (s),exploration/Returns Std,trainer/Policy log std Min,exploration/Rewards Std,trainer/Log Pis Min,exploration/path length Min,evaluation/Returns Std,evaluation/num paths total,evaluation/path length Mean,trainer/Log Pis Max,exploration/Average Returns,trainer/Q1 Predictions Std,time/saving (s),exploration/path length Mean,exploration/Num Paths,exploration/Rewards Mean,exploration/Actions Max,trainer/Q1 Predictions Min,time/total (s),trainer/Policy mu Mean,trainer/Q2 Predictions Min,trainer/Policy log std Mean,Epoch,time/evaluation sampling (s),evaluation/Actions Min,trainer/Policy Loss,trainer/Alpha Loss,trainer/Policy mu Max,evaluation/Returns Mean,trainer/Alpha,exploration/Rewards Max,trainer/Q Targets Min,evaluation/Average Returns,evaluation/Actions Mean,exploration/Actions Min,time/logging (s),exploration/Returns Max,evaluation/Rewards Max,exploration/num steps total,trainer/Q2 Predictions Max,evaluation/Rewards Min,evaluation/Rewards Mean,exploration/path length Max,evaluation/path length Max,evaluation/path length Std,evaluation/Actions Std
-8.632266524960828,6.802448,-62.32645699112253,-17.217201509981177,0.32548532,36000,-20.079678,1.8049150848482616,0.99860096,0.0,0.856659,2.496928617001686,1.7041512,0.28232223,2.001853862995631,-673.6354353281853,100,-20.08033,-1.9596938,-17.807596,6.8053923,12200,1.4435457,-20.0823,4.399202,-42.45192394439007,122,0.15400841600057902,-0.63912463,0.02144239,15,4.432161,-1.978012,0.0029024729956290685,17.031685886724972,-2.0,1.0002078029892596,-2.4663987,100,160.33989953629342,360,100.0,9.302071,-42.45192394439007,6.810448,0.001971381003386341,100.0,5,-0.4245192394439006,0.9978642,-62.091557,61.825946113982354,0.10996462,-62.089542,-1.7071939,23,0.3314280890044756,-0.9952808,21.29853,-0.8361167311668396,3.0175958,-75.81522482318785,0.05923091992735863,-0.0031991118797958175,-60.41267,-75.81522482318785,0.06522734,-0.9849021,0.004764395001984667,-23.04486543076814,-0.1382706070117376,12200,-17.785732,-9.897557297236553,-0.758152248231878,100,100,0.0,0.25091597
-8.832802608968876,11.121638,-65.57331493085506,-14.488428092848537,0.44394198,37500,-22.458462,0.944872294042296,0.99604774,0.0,1.112738,2.4951959279933362,2.2549455,0.2836719,1.9906773940019775,-58.15706944391535,100,-22.29432,-10.378959,-17.580158,10.746273,12700,1.8994344,-22.456593,27.260115,-41.90793010465242,127,0.15602437499910593,-0.39152312,0.04094271,15,27.59219,-2.7820559,0.003324388999317307,13.86192160272381,-2.0,0.9767121208749083,-1.7609091,100,15.624967780216847,375,100.0,8.87191,-41.90793010465242,11.132223,0.0019209539968869649,100.0,5,-0.4190793010465242,0.9981619,-71.681145,64.32574787198246,0.18869974,-71.68585,-1.6279323,24,0.3384528969982057,-0.9769519,23.593767,0.7399216294288635,2.8934908,-31.87549443260916,0.05489132180809975,-0.00222459938268104,-72.20822,-31.87549443260916,0.029470915,-0.60844344,0.0047959189978428185,-24.054782581579392,-0.11382559724783994,12700,-17.52916,-9.220615799449229,-0.3187549443260915,100,100,0.0,0.18443564
-9.151497312845791,9.268553,-60.55275645139218,-7.643368774917558,0.4246801,39000,-20.60519,0.7420650393021586,0.9957437,0.0,0.99586356,2.8443499380082358,1.6522595,0.28063184,2.341249853998306,-44.81541466404005,100,-20.633856,-0.82645166,-17.328575,9.704604,13200,1.81047,-20.587412,3.1558676,-41.27118950172796,132,0.15514288800477516,-0.24580573,0.03817915,15,3.1427057,-3.2010634,0.0028380560033838265,12.673438288139883,-2.0,1.0744232046395574,-3.61347,100,10.210367255020824,390,100.0,8.275618,-41.27118950172796,9.271618,0.002502005001588259,100.0,5,-0.41271189501727945,0.999428,-79.846016,67.17456867698638,0.15533745,-79.79405,-1.7120057,25,0.3369845519991941,-0.9915204,21.369835,-1.0324183702468872,3.3386598,-20.854891409247806,0.05135013908147812,-0.004983421647738255,-82.10298,-20.854891409247806,0.030488877,-0.91881937,0.005632583000988234,-24.804710387973714,-0.06449170474128524,13200,-17.307571,-8.148867829776785,-0.20854891409247808,100,100,0.0,0.17630278
-8.303624811693112,2.5142083,-58.95480448906272,-15.861886484586083,0.33523858,40500,-18.101727,1.0953281988430255,0.99650407,0.0,0.76684886,2.7134152189901215,1.5456171,0.24094231,2.182341137995536,-68.33938907536456,100,-18.174776,-0.08997571,-16.945322,2.9953659,13700,1.2500908,-18.12631,3.009419,-31.970625336701566,137,0.158636715998,-0.48743904,0.020511879,15,3.0233731,-2.0451374,0.0028501060005510226,14.34020845040471,-2.0,0.7291075521012697,-1.8607315,100,15.623452235777458,405,100.0,5.2456074,-31.970625336701566,2.4911828,0.001873476998298429,100.0,5,-0.31970625336701575,0.9987159,-34.278374,69.89337810799043,0.091682814,-34.20103,-1.8151795,26,0.3628838899967377,-0.9937338,19.344948,-1.3776838779449463,2.8246994,-38.18529538669711,0.048209983855485916,-0.010281354202484855,-33.787086,-38.18529538669711,0.03949218,-0.93640035,0.00482989200099837,-20.09449143338381,-0.13228431264331436,13700,-16.947374,-11.011637218495585,-0.3818529538669711,100,100,0.0,0.2050566
-10.61045262314034,9.3673935,-67.68541924632218,-10.15749080398218,0.42326003,42000,-19.95688,2.2162607565135066,0.99876094,0.0,0.95387644,2.7048722529943916,1.9073442,0.2798459,2.1811671549949097,-583.5581163265248,100,-20.055706,-0.36155212,-16.587732,9.532179,14200,1.5279026,-19.941864,2.837373,-38.29358426748714,142,0.16065335200255504,-0.4060825,0.040455457,15,2.8394794,-3.0412476,0.0034214810002595186,17.66086312115916,-2.0,1.055520083250607,-1.6012192,100,205.58386030898174,420,100.0,7.645339,-38.29358426748714,9.372873,0.0019491450002533384,100.0,5,-0.38293584267487146,0.99911445,-72.73381,72.6028371639768,0.15516582,-72.643196,-1.758768,27,0.35278679699695203,-0.9895086,21.171797,-0.286418616771698,3.429332,-130.01343400758702,0.04544031620025635,-0.004614494087775961,-73.9963,-130.01343400758702,0.14300196,-0.97857916,0.00489432299946202,-21.672892651529096,-0.03323830846608911,14200,-16.551247,-8.781005239355988,-1.300134340075871,100,100,0.0,0.33645895
-10.580786761133265,3.73786,-128.25734347784135,-17.895697235514845,0.34910816,43500,-17.725689,1.5823825834455518,0.9989135,0.0,0.7911753,2.8659211299964227,1.8480475,0.30258545,2.1882457000028808,-605.3337616585428,100,-18.03626,-16.426357,-16.259323,3.7156587,14700,1.3508456,-17.739481,0.24439573,-67.74194134615732,147,0.21723816900339443,-0.35168537,0.06619094,15,0.27680528,-3.2785897,0.0031923469941830263,35.26149338564417,-2.0,1.6051239017096999,-1.9231567,100,144.18522249468575,435,100.0,7.5013003,-67.74194134615732,3.7454352,0.004119448996789288,100.0,5,-0.677419413461573,0.999991,-40.35405,75.47338462197513,0.03433735,-40.1225,-1.8338672,28,0.44681349099846557,-0.9903159,19.165031,-0.47915130853652954,2.9583073,-67.5102933254988,0.04270605742931366,-0.03534856278327981,-39.61213,-67.5102933254988,0.061301865,-0.7095609,0.006311974000709597,-25.31677287582195,-0.04536338086037673,14700,-16.26616,-9.408829243623128,-0.6751029332549876,100,100,0.0,0.24741206
-4.251461296822536,9.214235,-28.697887372151293,-9.40256058149506,0.36479524,45000,-18.919983,0.8474789833123512,0.99796873,0.0,0.8568007,2.9134228069888195,1.7378144,0.2352092,2.3033087980002165,-57.470971545591844,100,-18.901934,-0.06518534,-16.108917,9.52434,15200,1.6116272,-18.902721,2.9160223,-23.107410973520317,152,0.16254662300343625,-0.29210168,0.009559437,15,2.9430945,-3.158162,0.003042653996089939,4.527425663799848,-2.0,0.37099827053587386,-3.2788055,100,14.654720377318904,450,100.0,7.75654,-23.107410973520317,9.220364,0.0019216149958083406,100.0,5,-0.23107410973520318,0.9988293,-73.12612,78.3926602339634,0.13221925,-73.15997,-1.8167605,29,0.4377731419954216,-0.99418086,19.96104,-0.8433263301849365,3.562689,-23.72884294439498,0.04009027034044266,-0.011668829674534713,-76.113846,-23.72884294439498,0.025211787,-0.9893242,0.004829974997846875,-17.94859817026831,-0.0848442554626551,15200,-16.091799,-10.430470420891337,-0.2372884294439498,100,100,0.0,0.17662899
-5.572497400697751,3.6055748,-35.31948445644088,-13.556800507687067,0.36489922,46500,-17.246851,1.4307189614679863,0.99866515,0.0,0.79243875,2.787440512991452,1.8921927,0.25236952,2.0850329259992577,-475.97626604195955,100,-17.158442,-0.078064606,-15.868244,4.1143684,15700,1.2573625,-17.23889,2.6665072,-28.804660178008344,157,0.20189506899623666,-0.416299,0.031387314,15,2.6701896,-2.817034,0.004202358999464195,4.358349760556075,-2.0,0.5358143274282151,-0.55723786,100,111.77638159723215,465,100.0,8.135347,-28.804660178008344,3.6137908,0.001966242001799401,100.0,5,-0.28804660178008346,0.9982832,-45.008198,81.18523011895013,0.11411953,-44.798973,-1.8271606,30,0.48999285099853296,-0.99806225,18.630487,-0.35459432005882263,3.1027112,-60.48885748135943,0.037283483892679214,-0.008773299356843605,-46.84355,-60.48885748135943,0.06534952,-0.6707557,0.004351065996161196,-22.541840411545305,-0.05346513017104361,15700,-15.84678,-10.027954524659869,-0.6048885748135941,100,100,0.0,0.25794455
-10.062818113603132,5.597875,-700.7849643072705,-6.620269229074885,0.36783215,48000,-17.644135,2.082484760184184,0.999713,0.0,0.9042309,2.5507024500038824,1.9187773,0.46371445,2.0352013790034107,-767.9665177372841,100,-17.724554,-0.41947803,-15.541744,6.3186026,16200,1.6554179,-17.648506,2.938057,-264.1027112358279,162,0.15476407699316042,-0.07011439,0.3124181,15,2.9886506,-3.309663,0.002911176001362037,280.7158679316564,-2.0,3.194827528959985,-2.9366226,100,186.0758240609214,480,100.0,9.160432,-264.1027112358279,5.565411,0.0020358179972390644,100.0,5,-2.6410271123582754,0.9999958,-44.201733,83.74074908194598,0.2523131,-44.314735,-1.8406769,31,0.3499585540048429,-0.99756485,19.035854,-0.2721174359321594,4.2077756,-74.31518051089056,0.03507359325885773,-0.005662785766620421,-45.549313,-74.31518051089056,0.08542817,-0.9316805,0.005831446003867313,-21.373523701909257,-0.060026141269877396,16200,-15.535667,-9.650716381065342,-0.7431518051089058,100,100,0.0,0.2882658
-11.72906909072186,7.116248,-75.12715096909808,-11.772128890226446,0.40049827,49500,-17.459335,0.8803956464609418,0.997735,0.0,0.8526672,2.555359447003866,1.9285743,0.29221416,2.03770653999527,-55.84291404946075,100,-17.640009,-15.193706,-15.083448,7.301005,16700,1.545661,-17.481512,0.47707587,-46.78126664371962,167,0.15356955600145739,-0.274669,0.05373422,15,0.5165695,-3.0376153,0.0029015870022703893,21.690302963360853,-2.0,1.3431625984073705,-2.3789659,100,14.513583763400373,495,100.0,6.921106,-46.78126664371962,7.0940523,0.002044252003543079,100.0,5,-0.4678126664371963,0.999274,-53.62175,86.30146441094985,0.20301753,-53.652393,-1.8157196,32,0.35427794299903326,-0.98991376,18.817022,-0.24296945333480835,3.7847471,-27.082486643388783,0.03330935537815094,-0.010549575140084871,-57.212715,-27.082486643388783,0.031262696,-0.7111578,0.004859569002292119,-20.969197393986807,-0.05082919571198564,16700,-15.112452,-9.970546810280673,-0.2708248664338878,100,100,0.0,0.18296596
-9.607425585642618,9.967883,-61.60446867822989,-18.844917885430277,0.3429698,51000,-17.439243,1.0317158214117714,0.99926025,0.0,0.8572397,2.681900522002252,1.8540775,0.28443703,2.139233875001082,-58.98597214245703,100,-17.747341,-14.8553505,-14.675792,10.131764,17200,1.4792916,-17.447332,0.46835163,-47.79416050686616,172,0.16202426300151274,-0.39274412,0.040813323,15,0.5173604,-3.0930943,0.003135412000119686,12.706900666796018,-2.0,1.1703878972650383,-1.3629051,100,12.348852501829642,510,100.0,8.172827,-47.79416050686616,9.93601,0.0021792179977637716,100.0,5,-0.4779416050686616,0.9990881,-88.53121,88.98798403794353,0.119703226,-88.70623,-1.849192,33,0.3700379130023066,-0.99765277,18.68209,-0.5047892928123474,3.7049024,-37.20871435113603,0.03144518658518791,-0.008520783069910063,-90.047554,-37.20871435113603,0.033341467,-0.999428,0.005289840999466833,-24.250523655874566,-0.12813673654048433,17200,-14.671065,-9.657023333004204,-0.37208714351136035,100,100,0.0,0.20671825
-9.399834958855493,11.112344,-69.64396665958225,-14.225240846085995,0.34421104,52500,-17.917448,0.5637837066007325,0.99834514,0.0,0.8793103,2.6966798299981747,1.9603333,0.2654874,2.1701578270003665,-50.620545690673936,100,-18.21371,-14.610235,-14.476222,11.439023,17700,1.6868621,-17.963682,0.6693323,-38.20325547817984,177,0.16203362699889112,-0.2693774,0.025717853,15,0.7102605,-2.1981208,0.003254070004913956,16.540546572267573,-2.0,0.910039856620108,-1.9451851,100,8.944530089780438,525,100.0,8.875535,-38.20325547817984,11.094747,0.002023115004703868,100.0,5,-0.3820325547817985,0.9993513,-86.866615,91.68962916496093,0.33133778,-86.80265,-1.8654187,34,0.3541261769933044,-0.99825025,19.157167,-0.13892929255962372,3.721444,-22.097399672272946,0.030120495706796646,-0.00416134672328125,-88.40922,-22.097399672272946,0.02156243,-0.9911435,0.005085013995994814,-22.939083419687332,-0.020008469428367332,17700,-14.556361,-8.938955669352524,-0.22097399672272947,100,100,0.0,0.16511749
-8.010196677986984,10.474651,-49.58386509971918,-8.532428756006334,0.41880858,54000,-18.131746,1.025420758464821,0.9987087,0.0,1.0142483,2.7129590469921823,2.212431,0.27762836,2.1615779329949873,-51.75385724673253,100,-18.050999,-0.103758626,-14.409883,10.526983,18200,1.7607154,-18.124758,3.2845972,-38.983341821362814,182,0.1646830259996932,-0.033254042,0.041131187,15,3.3808813,-4.077203,0.002957090000563767,9.420325016357342,-2.0,0.9709489950123429,-0.9608612,100,13.51656836928329,540,100.0,10.018183,-38.983341821362814,10.487992,0.010709647998737637,100.0,5,-0.3898334182136281,0.9980642,-74.76683,94.40739229296014,0.17983139,-74.44783,-1.8112068,35,0.36762961099884706,-0.99831957,19.325733,0.7491491436958313,3.8032458,-28.921767645956727,0.029406240209937096,-0.010401214006887411,-70.2303,-28.921767645956727,0.036842994,-0.97895354,0.005401738999353256,-27.06438217250843,-0.0643198921236812,18200,-14.398892,-10.289021469261359,-0.28921767645956725,100,100,0.0,0.20719905
-8.959294683160268,11.680694,-56.71185966154133,-7.815474160510255,0.43332848,55500,-19.0457,1.183419615026412,0.99865466,0.0,1.1749177,2.916384755000763,2.352318,0.27760437,2.293222006999713,-56.898738586495696,100,-19.196152,-0.5529404,-14.180505,12.403122,18700,2.1663556,-19.04553,3.2042732,-38.54728233578388,187,0.18043828700319864,-0.2601426,0.040464908,15,3.2356935,-3.4495175,0.002991183995618485,13.929442536232548,-2.0,1.005784926430423,-2.3997953,100,18.203341700093247,555,100.0,9.636093,-38.54728233578388,11.653942,0.002268609001475852,100.0,5,-0.38547282335783895,0.9998669,-64.23847,97.32918389097176,0.24167046,-63.84307,-1.7697862,36,0.4312460450018989,-0.99772835,20.689053,1.2511438131332397,3.6434274,-32.25977330422537,0.028690822422504425,-0.007145647258331392,-68.010216,-32.25977330422537,0.042863153,-0.99381065,0.006218622998858336,-22.356233547850255,-0.023031010626681746,18700,-14.212499,-9.918752658545364,-0.32259773304225364,100,100,0.0,0.20121415
-8.51840840240645,5.0116196,-52.423193188664676,-9.439544665889787,0.24226522,57000,-15.221572,0.8554360509271779,0.998728,0.0,0.6778929,2.6675074040031177,1.6385478,0.27175856,2.109077057997638,-57.03090371437848,100,-15.432202,-14.025567,-13.987504,5.3761954,19200,1.4989234,-15.208454,0.27929556,-43.297384640581534,192,0.16059971999493428,-0.49827272,0.036108453,15,0.30145508,-2.9024389,0.002927332003309857,13.115851265223611,-2.0,1.1477190183571315,-2.3786924,100,12.254906006729717,570,100.0,9.26109,-43.297384640581534,4.9879165,0.0019799599976977333,100.0,5,-0.4329738464058154,0.99900264,-60.206814,100.00252911297866,0.0648101,-60.41644,-1.9168776,37,0.38808036900445586,-0.99787116,16.579626,-1.3015333414077759,3.5438743,-25.499639306295467,0.027294594794511795,-0.004559668818453816,-64.47976,-25.499639306295467,0.031753298,-0.9999354,0.004842965005082078,-17.967185715979593,-0.0767029275875418,19200,-13.961647,-9.352912191593957,-0.25499639306295463,100,100,0.0,0.18881238
-9.277949644593715,6.435798,-55.356868666113165,-9.682770780524532,0.29014188,58500,-15.76529,1.0568483946062237,0.99919087,0.0,0.79996204,2.71044883801369,2.02998,0.26687253,2.185673123000015,-61.79795053688375,100,-15.555236,-0.06691567,-13.908938,6.436064,19700,1.6898108,-15.754656,2.9486969,-35.26071963864966,197,0.15579552500275895,-0.46952915,0.036573596,15,3.049427,-2.901972,0.0029038620050414465,13.857831507370804,-2.0,0.9247968331948698,-2.3466911,100,14.68362105995714,585,100.0,9.3103695,-35.26071963864966,6.441086,0.002065424996544607,100.0,5,-0.35260719638649657,0.9975952,-61.35083,102.7175808379834,0.1718855,-61.624386,-1.8925613,38,0.35858306100271875,-0.99821776,17.4911,0.10997498780488968,3.7441158,-31.02264676185874,0.02551773190498352,-0.0022198176376325906,-65.26419,-31.02264676185874,0.035024542,-0.9990195,0.005427842006611172,-19.769462884419532,-0.05562798499879524,19700,-13.900327,-10.145897551988927,-0.3102264676185873,100,100,0.0,0.20530668
-8.745835543668216,9.6463,-61.69412763016505,-10.161660534322996,0.39331988,60000,-17.645975,1.064488034909607,0.9989067,0.0,1.0580896,2.8664125860013883,2.3634217,0.24893638,2.3302692739962367,-59.89088059938042,100,-17.053862,-0.2988819,-13.782104,8.909591,20200,1.9964894,-17.619335,30.049725,-38.9722062053176,202,0.15516464300162625,-0.14668691,0.028435113,15,30.248205,-3.9550388,0.0029283820040291175,16.2450932376805,-2.0,0.9981986817800934,-0.42534393,100,14.866450572019449,600,100.0,10.037935,-38.9722062053176,9.674657,0.0032179859990719706,100.0,5,-0.389722062053176,0.998503,-62.163647,105.58864326598996,0.12428093,-61.997887,-1.8432518,39,0.36750973900052486,-0.99860823,19.028358,1.3615020513534546,3.555138,-31.980534315623824,0.023599898442626,-0.0052154630927761245,-55.692097,-31.980534315623824,0.037180617,-0.94513834,0.007322561999899335,-18.10792654306677,-0.08442257791436102,20200,-13.751057,-10.295721283082825,-0.3198053431562382,100,100,0.0,0.20136884
-9.184615383598254,9.03234,-60.64699801981711,-8.249308267624512,0.29361588,61500,-16.033562,0.9579931857043142,0.99921715,0.0,0.85904604,2.729836741986219,1.9571702,0.27806193,2.11840108299657,-48.50289460860833,100,-16.039467,-0.51308244,-13.498267,9.107527,20700,1.8468148,-16.035568,1.9893695,-42.387005772420636,207,0.200508556998102,-0.54774714,0.0311762,15,1.9977798,-2.534267,0.0035155459991074167,14.990001010178784,-2.0,1.1060485149945543,-0.91574055,100,12.949168766443519,615,100.0,11.9459915,-42.387005772420636,9.024756,0.0021393689967226237,100.0,5,-0.4238700577242064,0.9990347,-73.52326,108.32507318197895,0.16286904,-73.388054,-1.8945587,40,0.399716827996599,-0.99883753,17.41364,-0.16390380263328552,3.9608696,-27.355611446309336,0.021773945540189743,-0.011041347941870975,-72.64712,-27.355611446309336,0.03187563,-0.99707043,0.005555358999117743,-26.15611356660094,-0.0761116765837086,20700,-13.49132,-9.185781862456732,-0.27355611446309336,100,100,0.0,0.19998048
-8.59061953528619,8.4177685,-62.3945382965519,-18.955928304195485,0.29056805,63000,-15.75979,1.1032081429885674,0.9990541,0.0,0.803166,2.898536079992482,1.6997255,0.24880023,2.297422903997358,-322.12639390405104,100,-15.438535,-0.11174194,-13.459253,9.01607,21200,1.635359,-15.780657,6.60677,-34.3194534948229,212,0.19009820999781368,-0.44783348,0.015478594,15,6.6221576,-3.2723339,0.0038348620000761002,14.887650647487662,-2.0,0.7913941881136247,-2.450873,100,73.220539086658,630,100.0,8.078539,-34.3194534948229,8.360097,0.010615610000968445,100.0,5,-0.34319453494822905,0.9985962,-65.16734,111.2296219539785,0.08525527,-65.362625,-1.8999346,41,0.39155167999706464,-0.99813074,16.847418,-1.1723392009735107,3.718038,-50.94356244745658,0.020153116434812546,-0.012587005421618697,-66.828125,-50.94356244745658,-0.0074388473,-0.99440604,0.005012813999201171,-20.75586318903443,-0.11383485162979688,21200,-13.39903,-8.220316025440935,-0.5094356244745657,100,100,0.0,0.26215822
-4.321582700031694,9.291644,-31.677940881228523,-13.588254070170056,0.28946632,64500,-15.649749,0.9517857222760839,0.9991633,0.0,0.8238347,2.9073041580049903,1.966373,0.2262807,2.338146553003753,-59.70006735414115,100,-15.398293,-0.13586794,-13.128764,9.507842,21700,1.939299,-15.659089,5.245501,-24.833514661780626,217,0.18145420899963938,-0.4899488,0.016527934,15,5.247682,-2.5747857,0.004103065002709627,3.5704213972958057,-2.0,0.3508008763669999,-1.1379542,100,12.297563058858998,645,100.0,11.219893,-24.833514661780626,9.292862,0.0024808989983284846,100.0,5,-0.24833514661780628,0.99811095,-80.19628,114.14159539499087,0.18843147,-80.24403,-1.9016207,42,0.3735629849979887,-0.9990428,16.993374,-0.13403792679309845,4.1888394,-32.890689710783576,0.018571268767118454,-0.009505873400096829,-79.54381,-32.890689710783576,0.030863753,-0.9815212,0.007556447002571076,-21.46258876014128,-0.1203050100113821,21700,-13.15618,-9.488022890718026,-0.32890689710783566,100,100,0.0,0.19881777
-8.536389171515193,6.613399,-55.22282524499072,-7.879808572676842,0.2917173,66000,-15.219026,0.838646084903745,0.99912226,0.0,0.85834044,3.192821010998159,1.8873979,0.25571284,2.6357817759999307,-56.87885770803187,100,-15.118841,-0.17500587,-13.113121,7.2081194,22200,1.8251419,-15.182206,4.616475,-34.350405938781286,222,0.16911536599945975,-0.59557915,0.030498898,15,4.592377,-3.0558922,0.0031665149945183657,15.299856076708096,-2.0,0.9113219125318192,-2.6631508,100,15.930224627272475,660,100.0,9.047922,-34.350405938781286,6.640502,0.0020906799982185476,100.0,5,-0.3435040593878129,0.9992926,-55.59279,117.33960911299073,0.16186647,-55.408676,-1.8968244,43,0.37723402400297346,-0.9979575,16.551584,-0.4574831426143646,3.5542033,-21.61163088871036,0.01719674840569496,-0.003113277421240449,-57.832993,-21.61163088871036,0.019237112,-0.9989165,0.00543265000305837,-18.818566706336192,-0.056383710231831106,22200,-13.075213,-10.220960529957361,-0.2161163088871036,100,100,0.0,0.17505093
-10.830562817604358,5.3966274,-69.27083313149524,-11.220664905525789,0.27195108,67500,-14.798042,1.0554894675817605,0.9993977,0.0,0.84499943,2.9226444749947404,1.8524182,0.27962318,2.349215861999255,-59.22508816974824,100,-14.536546,-0.43266898,-13.086001,5.5649824,22700,1.7947024,-14.796056,3.7264667,-50.17201079557458,227,0.1808140889988863,-0.34362608,0.043411475,15,3.7108247,-3.8718321,0.003171905998897273,17.18061943075081,-2.0,1.351553442637464,-1.1619077,100,14.833749597586715,675,100.0,10.281874,-50.17201079557458,5.3881745,0.0023889320000307634,100.0,5,-0.5017201079557458,0.9997715,-49.15504,120.26718976099801,0.16521133,-48.94436,-1.9187986,44,0.3811256129993126,-0.9986679,16.15841,-0.6099976897239685,3.4435995,-30.568923837470138,0.016028787940740585,-0.010749719581948558,-49.38437,-30.568923837470138,0.038179573,-0.97746205,0.005928072998358402,-20.06547415603464,-0.06842088174579443,22700,-13.054097,-9.58094383911427,-0.30568923837470147,100,100,0.0,0.19922082
-8.1368298845437,8.479783,-46.07464705458242,-4.222177329518239,0.28869832,69000,-15.525013,0.8806942554340955,0.9993695,0.0,0.8827637,2.8064823169916053,1.8927084,0.25721323,2.2234587489947444,-48.4587272306177,100,-15.466918,-0.26636377,-12.935139,8.449259,23200,2.1255643,-15.513784,2.1515996,-30.851966531664026,232,0.1785334700034582,-0.5255245,0.031498782,15,2.1850712,-3.1356225,0.003119166001852136,10.801495565443707,-2.0,0.8180706635056414,-2.4552822,100,13.358267063382662,690,100.0,11.523907,-30.851966531664026,8.4816885,0.002608247996249702,100.0,5,-0.30851966531664027,0.9996021,-57.799004,123.07967270799418,0.22925453,-57.75816,-1.9098276,45,0.3927033809959539,-0.9981843,17.138765,-0.45068955421447754,4.0204496,-21.00912575926503,0.014985158108174801,-0.00697420434301325,-58.481503,-21.00912575926503,0.02427154,-0.9837437,0.006059302999346983,-18.281606461476258,-0.005593137879413377,23200,-12.881268,-8.932575314241172,-0.21009125759265024,100,100,0.0,0.1820277
-7.247439219023643,5.184081,-45.25981716157823,-16.809424735651547,0.27575773,70500,-13.975602,0.7475883055002877,0.99951226,0.0,0.7596723,2.6418102349925903,1.7344654,0.24549544,2.070970402994135,-59.408386323432545,100,-13.556945,-0.23039395,-12.7230835,6.248996,23700,1.6410155,-13.970264,8.239095,-30.08970494268626,237,0.17637442499835743,-0.4564122,0.020533623,15,8.202098,-3.3350935,0.0038128060041344725,9.718078640043798,-2.0,0.6155276198628734,-2.3644404,100,13.476764888052447,705,100.0,11.350956,-30.08970494268626,5.1526766,0.001949464000063017,100.0,5,-0.30089704942686263,0.998886,-52.50251,125.7274780039952,0.040380098,-52.605865,-1.9205339,46,0.3839861419983208,-0.998396,15.429405,-1.129886269569397,3.9016817,-25.450510830359534,0.014190774410963058,-0.016662421026972442,-56.632256,-25.450510830359534,0.017276254,-0.99645084,0.004716994997579604,-20.05728018976254,-0.07138111799458131,23700,-12.679169,-10.601407947736902,-0.2545051083035954,100,100,0.0,0.17953895
-9.792947183303543,5.2401843,-69.60966413777935,-11.000000209316529,0.29634696,72000,-14.070556,1.1007162099865158,0.9992184,0.0,0.84519064,2.5637064639959135,1.9342593,0.28616372,2.0481869249997544,-54.48805985381991,100,-14.247576,-12.59199,-12.595378,5.445393,24200,1.7246231,-14.076061,0.14347541,-45.23497137133361,242,0.15381625599547988,-0.46824098,0.04739132,15,0.1565949,-3.1483717,0.002947852000943385,13.832979158271502,-2.0,1.1849388187008167,-1.7417006,100,13.592490684492287,720,100.0,10.054579,-45.23497137133361,5.2157907,0.001945766998687759,100.0,5,-0.45234971371333604,0.9999014,-52.026005,128.2960907309971,0.20583574,-52.089542,-1.8994186,47,0.3518912189974799,-0.992029,15.607653,-0.2835923135280609,3.9431274,-31.815383417344858,0.01338124182075262,-0.010447072127737747,-54.93456,-31.815383417344858,0.04388533,-0.99007213,0.004918445003568195,-31.37006713194166,-0.055548756694077016,24200,-12.59365,-10.612071512724976,-0.3181538341734486,100,100,0.0,0.20808199
