exploration/path length Std,evaluation/Average Returns,evaluation/Actions Std,trainer/Q1 Predictions Std,trainer/Log Pis Max,exploration/path length Max,exploration/Actions Mean,time/total (s),exploration/num paths total,time/evaluation sampling (s),time/data storing (s),exploration/path length Min,trainer/QF1 Loss,trainer/Alpha Loss,trainer/Policy log std Min,evaluation/path length Mean,time/epoch (s),Epoch,trainer/Log Pis Std,evaluation/Actions Mean,exploration/Returns Std,exploration/Rewards Std,trainer/Policy log std Max,exploration/Rewards Mean,trainer/Q1 Predictions Max,evaluation/Rewards Std,evaluation/Rewards Min,evaluation/Actions Max,evaluation/Num Paths,trainer/Policy mu Std,evaluation/path length Min,time/saving (s),exploration/Actions Min,trainer/Log Pis Min,trainer/Alpha,trainer/Policy Loss,evaluation/Actions Min,evaluation/Rewards Max,time/training (s),trainer/QF2 Loss,evaluation/num paths total,exploration/Average Returns,trainer/Q2 Predictions Std,exploration/Returns Mean,evaluation/Returns Std,exploration/Num Paths,exploration/Actions Max,trainer/Policy mu Min,trainer/Q1 Predictions Mean,exploration/Rewards Max,trainer/Log Pis Mean,exploration/Rewards Min,trainer/Policy log std Std,exploration/path length Mean,exploration/num steps total,exploration/Actions Std,trainer/Q2 Predictions Mean,trainer/Policy log std Mean,time/exploration sampling (s),exploration/Returns Min,time/logging (s),evaluation/Returns Min,trainer/Policy mu Mean,replay_buffer/size,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q Targets Mean,trainer/Policy mu Max,trainer/Q2 Predictions Min,evaluation/path length Std,evaluation/num steps total,trainer/Q2 Predictions Max,trainer/Q1 Predictions Min,evaluation/path length Max,evaluation/Returns Max,exploration/Returns Max,trainer/Q Targets Max,evaluation/Returns Mean,evaluation/Rewards Mean
0.0,-35.34143984215715,0.21927898,7.5796857,6.4178524,100,0.007906447,54.618604815070285,107,0.35316454399435315,0.0028625790000660345,100,3.3335485,-1.250705361366272,-1.7832668,100.0,2.5898206050042063,20,1.5017078,-0.009599943,11.813622708078606,0.6760538030638853,-0.4439899,-0.33097956427254077,-18.155874,1.1399705614526112,-10.745067138711583,0.99515647,15,0.9150525,100,0.0020009080035379156,-0.976665,-1.5885564,0.0774402767419815,21.713434,-0.9950395,-0.10302367696219708,2.065657364000799,3.3312435,315,-33.097956427254076,7.574461,-33.097956427254076,11.98125074466356,5,0.9987897,-2.9634671,-21.123917,-0.015938909830258436,1.5110737,-8.37282378642577,0.35994104,100.0,10700,0.27739248,-21.109795,-1.5027122,0.16118906400515698,-54.478174875445816,0.0049461460002930835,-56.935914596677286,-0.01312465,10700,-71.420204,7.9346557,-20.93062,2.720613,-69.770256,0.0,31500,-18.119915,-69.933914,100,-11.170647768353478,-23.265837760919965,-0.2370614,-35.34143984215715,-0.35341439842157146
0.0,-24.874703747682158,0.18021804,8.002346,6.840637,100,-0.009363504,57.19490093305649,112,0.35081572299532127,0.0032469279976794496,100,6.494327,-0.9004418849945068,-1.9075048,100.0,2.571977473991865,21,1.7779121,-0.0047277985,3.9242510032449816,0.4472812410582602,-0.5068955,-0.2937172608159975,-17.69742,0.8198583517599283,-10.015046988019437,0.9933119,15,0.9863107,100,0.00199942499602912,-0.9907815,-1.7676771,0.07076036185026169,21.978836,-0.9962582,-0.10102242918885145,2.0552487919994746,6.486661,330,-29.371726081599753,8.014113,-29.371726081599753,14.093701708198594,5,0.99469334,-2.9437227,-21.128777,-0.012204630466189704,1.6599896,-5.296195289055874,0.38760343,100.0,11200,0.2677084,-21.142942,-1.5421182,0.15590766300010728,-35.40404338412918,0.00475894300325308,-55.154522216522935,-0.14007464,11200,-58.384613,8.586224,-20.91973,2.7497058,-58.486008,0.0,33000,-17.664665,-58.453568,100,-10.999450801379757,-23.798814066576092,-0.1562535,-24.874703747682158,-0.24874703747682167
0.0,-28.47575591139448,0.19959411,6.276585,8.432878,100,-0.0014100571,59.746491937039536,117,0.3489428320026491,0.0029476919953594916,100,3.1944752,-0.41584596037864685,-1.9986757,100.0,2.546918789994379,22,1.6287841,0.0023325048,11.980504642945018,1.1295690282912672,-0.40902394,-0.44235425650409704,-17.396458,0.9767599409041452,-9.653506260107383,0.9962109,15,0.9853313,100,0.0019911519993911497,-0.9994134,-2.0904183,0.06515741348266602,21.269863,-0.994762,-0.08136933249460358,2.0317896869964898,3.2119374,345,-44.23542565040971,6.291612,-44.23542565040971,11.082021595451375,5,0.999115,-2.9544752,-20.148932,-0.01899412247328053,1.8477206,-8.909826183750118,0.41633448,100.0,11700,0.28825018,-20.159445,-1.634529,0.15648447399871657,-53.636549891394836,0.004762953001772985,-46.52243577590027,0.09519205,11700,-56.071648,6.434854,-20.033907,2.7128358,-57.64978,0.0,34500,-17.408655,-57.43151,100,-9.35438620370798,-20.75215095246209,-1.3069456,-28.47575591139448,-0.2847575591139449
0.0,-22.608104758251045,0.18770987,6.270946,7.043191,100,-0.005243662,62.31278229504096,122,0.35272856400115415,0.004608928000379819,100,11.670341,-0.5791493058204651,-2.0,100.0,2.5618936350074364,23,1.504667,0.0013402214,14.684293755704642,1.231190247853655,-0.44777423,-0.44861079205139176,-16.997574,0.8947211688535062,-8.485349137721103,0.99691975,15,1.0309232,100,0.0020660840018535964,-0.9972525,-2.9630132,0.059912700206041336,20.91212,-0.9943941,-0.02972436474322494,2.039154411002528,11.687633,360,-44.86107920513918,6.265277,-44.86107920513918,10.526243126665305,5,0.9995603,-3.016696,-19.934711,-0.0020264825897426384,1.794243,-10.51628579940095,0.43865454,100.0,12200,0.28601187,-19.9348,-1.617475,0.15854578799917363,-64.1222920163583,0.004789860002347268,-38.50586656197795,-0.034863696,12200,-63.65725,7.420063,-19.38812,2.9191813,-61.432373,0.0,36000,-16.98703,-61.4099,100,-4.769692475058574,-19.367830288234163,-0.12927273,-22.608104758251045,-0.2260810475825105
0.0,-20.481039633199128,0.186344,7.420107,8.339523,100,0.00854776,64.92068424604804,127,0.3508430460060481,0.002894088000175543,100,2.9437315,-0.585291862487793,-2.0,100.0,2.603340415007551,24,1.3719157,-0.0028701858,5.719218265154,0.516121756360605,-0.5065145,-0.25938247753206123,-16.634304,0.795658060934968,-8.69153971825966,0.99352866,15,0.9160066,100,0.0016559540017624386,-0.99265707,-1.5491201,0.055892955511808395,20.297476,-0.99642384,-0.054172167682584815,2.0866546149991336,2.9441338,375,-25.93824775320612,7.4367466,-25.93824775320612,11.13963603726565,5,0.99621445,-3.231177,-19.189178,-0.0013238106105209614,1.7970684,-4.905457416012623,0.4269223,100.0,12700,0.23412175,-19.187115,-1.6930066,0.15648866099945735,-31.36508866579121,0.004804051000974141,-47.13135102088014,0.1514745,12700,-62.774708,7.814385,-19.178339,2.9372137,-61.89771,0.0,37500,-16.604658,-61.84937,100,-9.1820783519743,-18.00157842415153,-0.25428584,-20.481039633199128,-0.2048103963319913
0.0,-24.765143762380298,0.17523836,6.0359893,7.423951,100,0.006540481,67.47714503302268,132,0.34904231400287244,0.0030530109943356365,100,7.849971,-0.4416999816894531,-2.0,100.0,2.552174804986862,25,1.6234128,-0.010021038,16.1840692118925,1.0175116457162254,-0.56690484,-0.3716611830693605,-16.219387,0.7686650925357392,-8.552423224448253,0.99508643,15,0.96238023,100,0.002002440996875521,-0.9994833,-2.5688295,0.05223366618156433,20.026304,-0.99648255,-0.05680178897844052,2.031060321998666,7.8410654,390,-37.16611830693604,6.0119805,-37.16611830693604,12.21316502285484,5,0.9988204,-2.937566,-18.962475,-0.005768869680283249,1.8503679,-10.043389401078343,0.42609313,100.0,13200,0.2627875,-18.976433,-1.704003,0.16230422999797156,-60.85702495267699,0.004712486996140797,-51.37641280034261,0.045831874,13200,-47.133278,6.794723,-18.661137,3.0331824,-47.564125,0.0,39000,-16.21487,-47.461414,100,-12.249109246415049,-18.903155883451166,-0.21621954,-24.765143762380298,-0.24765143762380296
0.0,-32.769590553660336,0.19277653,8.620556,6.2661543,100,0.0113789,70.03443525801413,137,0.34923838199756574,0.0033303529999102466,100,10.957413,-0.7755661010742188,-2.0,100.0,2.5531092139935936,26,1.5334268,-0.008511219,8.354737715796727,0.7774137068010207,-0.51028156,-0.3581713434480647,-15.859826,0.9221011251125288,-8.639883668843977,0.9956458,15,0.9212514,100,0.0025096290046349168,-0.99568003,-1.4438239,0.04852334037423134,19.67003,-0.99629176,-0.1427481464232423,2.0335568849986885,10.945779,405,-35.81713434480648,8.602451,-35.81713434480648,12.836992788288482,5,0.9973612,-3.2266774,-18.613523,-0.007162200385400712,1.7436616,-7.2343167079126705,0.41809615,100.0,13700,0.26396385,-18.614077,-1.7344146,0.15912758199556265,-45.45430141672027,0.005346382997231558,-54.573516085678214,0.09009262,13700,-69.39843,8.9266,-18.10331,3.2802083,-71.780846,0.0,40500,-15.858654,-72.016396,100,-14.582695130656607,-23.860618554073966,-1.1993114,-32.769590553660336,-0.3276959055366033
0.0,-29.359795283138983,0.20052162,6.273245,8.7707815,100,-0.017741442,72.59639499102195,142,0.35393890499835834,0.0029603290022350848,100,13.905282,-0.1282798796892166,-2.0,100.0,2.5581653970002662,27,1.5223647,-0.0026857408,4.883610316181506,1.2668436258512588,-0.5694782,-0.5090269961025613,-15.7055025,1.108503206266382,-11.747569982573506,0.99767363,15,0.948411,100,0.0020896549976896495,-0.99962,-0.89149696,0.0450686514377594,19.419893,-0.99747556,-0.021725680454207048,2.036484495001787,13.900624,420,-50.90269961025613,6.292747,-50.90269961025613,19.696404424630074,5,0.9987008,-3.0194423,-18.080225,-0.011055299523114246,1.9586116,-8.449801644272174,0.41258243,100.0,14200,0.28744948,-18.085443,-1.7810168,0.1584450430018478,-55.95664880442699,0.004246969998348504,-64.74081465118763,0.04641036,14200,-60.888676,6.217439,-17.559814,3.1860917,-60.820534,0.0,42000,-15.688666,-60.43429,100,-9.918293992039379,-42.740739758079165,-0.8714031,-29.359795283138983,-0.2935979528313898
0.0,-28.791732001571216,0.20428178,6.9981656,8.647591,100,-0.035242043,75.22784484202566,147,0.345141006000631,0.0031324529991252348,100,2.464097,-0.1905767023563385,-2.0,100.0,2.6274526289998903,28,1.4348551,0.001422242,8.905713814616874,1.1634564975025508,-0.53909516,-0.45204599896266756,-15.364018,1.0711847897131663,-10.807456445157454,0.99718535,15,0.8598657,100,0.001983428002859,-0.9994397,-1.678442,0.042200084775686264,18.98729,-0.99716854,-0.05507087595675799,2.117312802001834,2.483185,435,-45.20459989626676,7.01969,-45.20459989626676,14.564014174684457,5,0.99723154,-3.2283013,-17.568588,-0.008020153640723582,1.9397898,-8.47856514160314,0.3606534,100.0,14700,0.27729997,-17.572477,-1.8251185,0.15555165199475596,-56.84032632158363,0.004331288000685163,-53.4897305649082,0.07335739,14700,-60.48648,7.2400126,-17.415703,3.4034748,-60.542267,0.0,43500,-15.3589325,-60.16252,100,-7.146200538579591,-30.168441572597654,-1.1827343,-28.791732001571216,-0.28791732001571213
0.0,-32.37201644925545,0.2068144,5.5669694,6.856426,100,0.00035440706,77.78913890201511,152,0.35638826800277457,0.003100032998190727,100,2.261417,-0.4036271572113037,-2.0,100.0,2.556677979999222,29,1.6006036,-0.0027418823,10.791190886671462,0.7063123672879293,-0.43804866,-0.3026237331938272,-14.889786,1.1010690911819287,-11.550051479711458,0.99784607,15,0.8666105,100,0.0020257489959476516,-0.99755085,-4.2198844,0.03931473195552826,18.154167,-0.9975434,-0.0989935344024205,2.029736778997176,2.2452984,450,-30.262373319382725,5.560025,-30.262373319382725,15.227757999355385,5,0.99787796,-3.3103766,-16.757393,-0.006643118464694897,1.8752702,-8.01737616608168,0.38478172,100.0,15200,0.24461359,-16.763803,-1.81959,0.16065649300435325,-50.97294856587506,0.004770658000779804,-63.002924928028314,-0.033871826,15200,-60.046173,5.835159,-16.780968,2.8901894,-59.118645,0.0,45000,-14.906377,-59.111706,100,-9.929739913259946,-20.179168679229612,-0.2370614,-32.37201644925545,-0.3237201644925546
0.0,-21.58155252525002,0.19113147,4.8249726,7.8959656,100,0.013877772,80.37017891299911,157,0.3447616299963556,0.0031128439950407483,100,4.3540335,-0.5810093879699707,-2.0,100.0,2.5767534819751745,30,1.5869335,-0.0016320227,12.874305798272946,1.053225619638051,-0.48257422,-0.4021917600708695,-14.750566,0.9917457714986384,-10.978879408270005,0.9977384,15,0.9131234,100,0.013933666996308602,-0.99929476,-2.8439062,0.036844875663518906,17.890413,-0.9979234,-0.02742962478449642,2.0538643109975965,4.339353,465,-40.219176007086936,4.8290305,-40.219176007086936,16.417515261803658,5,0.9993502,-3.290942,-16.600554,-0.0006803654216949889,1.8239881,-8.616836553354293,0.39494017,100.0,15700,0.27449295,-16.606491,-1.8101752,0.1570095879942528,-58.6234804068499,0.004071441995620262,-51.41138790154148,0.066055104,15700,-39.946724,5.2692504,-16.425146,3.200358,-40.69924,0.0,46500,-14.733031,-40.76711,100,-3.6630343523050923,-20.226532143979245,-0.40839022,-21.58155252525002,-0.21581552525250028
0.0,-22.54752870542132,0.18468669,7.395655,7.651656,100,-0.0126919625,82.93061398000282,162,0.34322228399832966,0.0033350779995089397,100,0.14577864,-0.052681952714920044,-2.0,100.0,2.556026821002888,31,1.7476492,0.00022304805,7.47908518504164,0.7236663604608602,-0.5474076,-0.3060223523170911,-14.425408,0.9154365723440031,-8.991839062923493,0.99723184,15,0.9901135,100,0.002014858000620734,-0.99910164,-1.9281969,0.03485114127397537,18.487362,-0.99763596,-0.0320608920812885,2.0479353970004013,0.14310028,480,-30.602235231709113,7.373975,-30.602235231709113,15.532469445756997,5,0.99253947,-3.4454622,-16.984665,-0.007856560841388877,1.9843048,-6.994442146527596,0.39322042,100.0,16200,0.26437476,-16.978765,-1.8104819,0.15463258600357221,-40.94511809399794,0.004886618000455201,-49.99645945683922,0.052119203,16200,-69.85658,7.1215076,-17.087141,3.268766,-72.739075,0.0,48000,-14.428406,-72.769066,100,-6.425690582211313,-18.407883165532947,-14.450224,-22.54752870542132,-0.22547528705421319
0.0,-23.597551648124075,0.19070268,5.0980363,6.7446012,100,0.0029143586,85.49996133900277,167,0.34704866500396747,0.0031700709951110184,100,0.12530644,-0.23985646665096283,-2.0,100.0,2.564599404002365,32,1.4976381,-0.009077974,9.890964738933011,0.8616733905378807,-0.5032621,-0.34950184243007976,-14.250432,0.8320756313518622,-9.927745621938541,0.9974395,15,0.8910557,100,0.0020255089984857477,-0.9972297,-1.380733,0.03285522758960724,17.4844,-0.9971228,-0.0748210848424282,2.0470413520015427,0.11832389,495,-34.950184243007975,5.1123524,-34.950184243007975,11.581896948406179,5,0.9978169,-3.263245,-16.119347,-0.01672186837295713,1.9297749,-7.951612006623997,0.3777741,100.0,16700,0.26265332,-16.113253,-1.8373355,0.16049676400143653,-51.2965450763158,0.00481704300182173,-48.86193572723858,-0.0525902,16700,-50.675514,5.192252,-16.2844,3.001488,-50.833565,0.0,49500,-14.234365,-50.62845,100,-8.76189014404448,-20.531810025127964,-14.283324,-23.597551648124075,-0.23597551648124074
0.0,-21.203189246146582,0.18514344,5.3639936,8.686247,100,-0.01837961,88.07603779101191,172,0.3490350009960821,0.002871177995984908,100,2.0213008,-0.8502060770988464,-2.0,100.0,2.571366375996149,33,1.8608589,0.0003528095,11.083332208014577,1.2228054556354981,-0.43837216,-0.45589950087507475,-13.985822,0.8679586041552314,-8.781383901723672,0.9972855,15,0.90416515,100,0.0024430039993603714,-0.99964184,-1.7389445,0.03100763075053692,17.315672,-0.9978358,-0.04739655381828999,2.0548531739987084,2.0206268,510,-45.58995008750747,5.3544545,-45.58995008750747,13.482121117047013,5,0.99866366,-3.346463,-15.9230175,-0.0013545511896634528,1.7552279,-10.217895800729437,0.3848951,100.0,17200,0.28907558,-15.927704,-1.8351142,0.1573732260003453,-61.399510967313944,0.0047907930056680925,-46.13299394262065,-0.048586417,17200,-43.493504,5.5585146,-15.911036,3.1019554,-43.34206,0.0,51000,-13.986623,-43.582405,100,-5.52213167437962,-26.696585953010416,-0.41041946,-21.203189246146582,-0.21203189246146584
0.0,-19.961287874940172,0.18675818,3.546073,8.725239,100,-0.002550067,90.68769092701405,177,0.379731613000331,0.0028265750006539747,100,3.9781144,-0.40895015001296997,-2.0,100.0,2.607121979002841,34,1.5361776,-0.015423026,14.028926450434044,0.9969460625721825,-0.5126654,-0.35924330469655036,-13.789457,0.9018886432671775,-11.469868245337118,0.99804276,15,0.8019671,100,0.0019850960015901364,-0.99913764,-1.5773685,0.02921171486377716,16.548143,-0.9980413,-0.02821424529306385,2.056948065001052,3.9624715,525,-35.92433046965505,3.5523965,-35.92433046965505,12.982260902345352,5,0.9986562,-3.346126,-15.033265,-0.007096856405869594,1.8842511,-10.231189395376324,0.33300513,100.0,17700,0.2715765,-15.042026,-1.877708,0.16073828400112689,-59.30553891586437,0.004892345998086967,-55.45529455655872,0.07462571,17700,-37.16393,4.2544103,-14.854488,3.1727278,-35.45817,0.0,52500,-13.788022,-35.54696,100,-3.498695261968719,-21.13838685706077,-0.36919755,-19.961287874940172,-0.19961287874940173
0.0,-29.358850733541612,0.20579013,5.435933,8.944881,100,-0.0031731816,93.26722271401377,182,0.3520299320007325,0.0028823560060118325,100,0.077179395,0.1232406422495842,-2.0,100.0,2.5749843020021217,35,2.027105,-0.009619125,11.92805228574701,0.9088562775512561,-0.5439018,-0.3507884430868283,-13.603278,1.0364177174466822,-11.305805622339834,0.9978049,15,1.0757697,100,0.002009603995247744,-0.9994327,-5.8287177,0.027716530486941338,17.30748,-0.9980156,-0.09412256943920262,2.051103867001075,0.081434146,540,-35.07884430868284,5.45024,-35.07884430868284,15.9654286443818,5,0.99979687,-3.305872,-15.941018,-0.0019929380244091232,2.0343707,-9.803012396437202,0.43144354,100.0,18200,0.27734885,-15.9471445,-1.7787118,0.16231944700120948,-56.950449704121205,0.004639095997845288,-60.576278229631676,0.099702455,18200,-42.922096,5.4061017,-15.993478,3.2568476,-42.828438,0.0,54000,-13.587683,-42.633377,100,-10.386923551232885,-23.02498471474747,-13.524094,-29.358850733541612,-0.29358850733541614
0.0,-33.45425290974255,0.20694338,4.7620735,7.614167,100,0.0003373243,95.82438787402498,187,0.34324409699911484,0.002875528996810317,100,1.8918358,-0.17810165882110596,-2.0,100.0,2.552659829998447,36,1.8001926,0.0007227278,5.841789667965174,0.36384312987180134,-0.3692096,-0.2368273827693189,-13.078802,1.1943172393936934,-11.631694699282399,0.99794626,15,0.9751558,100,0.001992655001231469,-0.99288696,-1.1437258,0.0265519879758358,16.226883,-0.99854386,-0.04503387105965193,2.0434247800003504,1.8886528,555,-23.682738276931893,4.749439,-23.682738276931893,18.559513032652173,5,0.9985912,-3.2790887,-14.824541,-0.009373457936096733,1.950917,-5.730083011157185,0.40438718,100.0,18700,0.23813868,-14.825963,-1.8027381,0.15625193899904843,-35.31209116513714,0.004870830001891591,-62.697075828301784,-0.08575995,18700,-50.912132,5.004932,-14.995296,3.2525294,-50.58108,0.0,55500,-13.091834,-50.66019,100,-9.23055779531137,-19.717546801148348,-0.31952235,-33.45425290974255,-0.3345425290974255
0.0,-23.676206594786102,0.16233905,5.1424193,9.229865,100,0.015297297,98.38993731201481,192,0.34589424099976895,0.0031026060023577884,100,0.13666864,-0.3693745732307434,-2.0,100.0,2.5609248409964493,37,1.8264949,-0.0069978987,7.033079361847131,0.6228800897838593,-0.42612112,-0.2891806501158753,-12.906706,0.828477094498503,-9.014457947383116,0.99729043,15,0.8474382,100,0.002009212999837473,-0.99873143,-2.1369648,0.025464031845331192,15.993885,-0.9975642,-0.010575417893871817,2.047558617996401,0.13263969,570,-28.918065011587533,5.1230326,-28.918065011587533,15.908569916970013,5,0.99890727,-3.1421156,-14.533644,-0.004904223402767915,1.8993654,-5.713572224071723,0.31922063,100.0,19200,0.24611199,-14.527515,-1.877782,0.15756130399677204,-36.685857296271955,0.004798859001311939,-53.21293695777531,0.02975692,19200,-52.208115,5.074323,-14.822657,3.25087,-51.664497,0.0,57000,-12.905989,-51.808544,100,-10.227110604103654,-19.063229603024084,-13.06588,-23.676206594786102,-0.23676206594786103
0.0,-18.149234651011845,0.17840898,5.9230065,10.377569,100,0.00021302939,100.95102142201358,197,0.3502385920000961,0.0031151229995884933,100,1.7330811,0.11085830628871918,-2.0,100.0,2.556629803002579,38,1.895136,0.004776499,13.477228836286532,1.446561952362408,-0.43437076,-0.5199883063879929,-13.064121,0.8085835068893298,-10.197257496146445,0.9975926,15,0.9870112,100,0.0019825459967250936,-0.999705,-1.6148,0.024268977344036102,16.645588,-0.99780244,-0.029998612455697633,2.0359505460000946,1.7392191,585,-51.998830638799305,5.9282193,-51.998830638799305,12.907527785710668,5,0.9997478,-3.3945775,-15.018741,-0.007335893781670096,2.029812,-10.257019697647438,0.3994349,100.0,19700,0.30633548,-15.015608,-1.8136841,0.16020476900303038,-64.06073792787033,0.005138227003044449,-46.54964118815416,0.058935016,19700,-46.26564,6.069289,-14.889338,3.2583241,-47.322968,0.0,58500,-13.068635,-47.221615,100,-4.834648450365786,-30.159646435299187,-0.510373,-18.149234651011845,-0.18149234651011836
0.0,-28.858837539145426,0.19845179,3.8167584,8.121257,100,-0.015328662,103.53217604601377,202,0.34939736100204755,0.0029285049968166277,100,1.6646132,-0.8897497057914734,-2.0,100.0,2.576663223997457,39,1.80498,-0.0013594058,15.298958908508796,0.8460476595619143,-0.51903045,-0.3261276297426527,-12.602223,1.0072046355687154,-10.578320625264631,0.99767923,15,0.8532983,100,0.001988133997656405,-0.99978065,-2.7354834,0.023041024804115295,15.316156,-0.9981068,-0.09657996383522022,2.0567662270041183,1.6580638,600,-32.612762974265266,3.8277748,-32.612762974265266,15.366052097336173,5,0.9977466,-3.0658257,-14.018634,-0.004515262052382305,1.7640121,-8.225979121064613,0.33176702,100.0,20200,0.24976009,-14.031994,-1.8704557,0.16071694000129355,-56.437094674986554,0.004866056995524559,-54.496043831343464,0.10448954,20200,-40.13882,4.0827656,-14.143247,3.2749367,-40.240986,0.0,60000,-12.627555,-40.011974,100,-9.779864490171498,-18.285677015981275,-0.13648842,-28.858837539145426,-0.28858837539145427
0.0,-23.3971241971483,0.19744591,5.373482,8.173767,100,0.014040038,106.1546291120103,207,0.34598166800424224,0.002886741996917408,100,1.5957333,-0.4174661934375763,-2.0,100.0,2.6181027220009128,40,1.6098051,-0.0105662,16.72458489951634,1.1284465248510493,-0.47474533,-0.39885900833542426,-12.605358,0.8958530883916341,-9.23752676365606,0.99788475,15,0.82739353,100,0.0020201070001348853,-0.99911255,-2.2351456,0.021963518112897873,15.690527,-0.99771506,-0.051868678689352236,2.1060941030009417,1.6000986,615,-39.88590083354242,5.374786,-39.88590083354242,11.942464614825006,5,0.99957246,-3.5231662,-14.023089,-0.0013866419012761838,1.8906693,-10.681391297925067,0.3308885,100.0,20700,0.27717164,-14.0246,-1.8818039,0.1562862179998774,-64.40572687337517,0.004833883998799138,-41.73873750249994,-0.050971046,20700,-53.12169,5.502063,-13.917786,3.1767921,-53.076225,0.0,61500,-12.621654,-53.16422,100,-7.038338279972554,-18.862521079570012,-0.05130688,-23.3971241971483,-0.23397124197148295
0.0,-17.330437305471445,0.18769448,5.870972,8.2963705,100,0.011760871,108.74657087501691,212,0.34894861099746777,0.0028974419983569533,100,3.1668074,0.05576828867197037,-2.0,100.0,2.5872542220022297,41,1.8448732,0.0017030862,6.1331421604128185,1.022968590982322,-0.51574016,-0.40286082362243225,-12.483086,0.8267865143609937,-9.572596734184405,0.99787885,15,0.9266075,100,0.011516933998791501,-0.9995064,-1.7990131,0.02085832692682743,15.942452,-0.9979007,-0.022032756165549477,2.060853273003886,3.168436,630,-40.28608236224323,5.8893166,-40.28608236224323,12.69250879333404,5,0.99902844,-3.5353155,-14.389905,-0.008125713670523995,2.014411,-8.08987270785842,0.35830647,100.0,21200,0.2881898,-14.384696,-1.8533003,0.15758387000096263,-50.417340947904755,0.00545409200276481,-42.68712213037432,-0.048189163,21200,-54.453938,6.203314,-14.109266,3.4730682,-54.427605,0.0,63000,-12.486974,-54.445087,100,-3.224254613200868,-33.40983842080252,-0.20070447,-17.330437305471445,-0.17330437305471447
0.0,-18.344586461254426,0.1805223,2.603432,7.507018,100,-0.001429007,111.3275676700141,217,0.34583269400172867,0.0029592990031233057,100,2.981171,-0.4050959050655365,-2.0,100.0,2.5763781269997708,42,1.6055995,-0.00094066316,13.900005726128777,0.958986942702418,-0.46220908,-0.3567297944554359,-12.274344,0.7771572194286706,-9.58492491239629,0.9979287,15,0.8239135,100,0.002009869996982161,-0.99945164,-2.9117198,0.019637446850538254,14.876287,-0.99821943,-0.052291888368286576,2.0629532919992926,2.9851537,645,-35.67297944554359,2.592946,-35.67297944554359,12.831739080127063,5,0.9993625,-3.4118323,-13.218863,-0.021367083319675934,1.8969276,-10.051064033467636,0.3455377,100.0,21700,0.28035146,-13.217982,-1.8858882,0.15697853000165196,-61.44065290797991,0.0056444419969921,-46.69913582122369,0.08320185,21700,-28.892889,3.2061238,-13.070609,3.2202532,-28.464481,0.0,64500,-12.25642,-28.736858,100,-6.124017229516882,-21.38410026293965,-0.1724543,-18.344586461254426,-0.18344586461254425
0.0,-24.858205729966016,0.19468151,7.420148,10.748689,100,0.019551445,113.9047344200153,222,0.3514240670047002,0.00307799599977443,100,0.12365236,0.35506394505500793,-2.0,100.0,2.5724689310009126,43,2.365813,0.004192527,9.395161302467647,1.019276804964405,-0.54424965,-0.40627317145983055,-12.148268,1.0086432522584012,-11.429553061292744,0.9987463,15,1.0188302,100,0.0020213659954606555,-0.99825305,-9.121909,0.0186401829123497,16.060986,-0.9982107,-0.011093535617654108,2.0503848279986414,0.11328616,660,-40.62731714598304,7.398807,-40.62731714598304,17.846341395710642,5,0.9994121,-3.5416465,-14.490962,-0.008028251372290249,2.089159,-8.58867807129969,0.38688818,100.0,22200,0.27776515,-14.488019,-1.844842,0.16075540400197497,-57.02155171236302,0.004805270000360906,-60.260531458642916,0.045983564,22200,-64.80967,7.1824555,-14.493847,3.456616,-67.36768,0.0,66000,-12.158134,-67.63984,100,-7.610197562530355,-31.467771748511407,-12.062491,-24.858205729966016,-0.24858205729966015
0.0,-25.628753305803123,0.2003261,8.1637125,7.065159,100,0.009429563,116.48170942802244,227,0.34807008400093764,0.0028695200016954914,100,0.18066466,-0.978426992893219,-2.0,100.0,2.5724719320060103,44,1.5526143,-0.011009457,11.283614504071599,0.8472888127997104,-0.5863361,-0.33170442384979726,-11.900581,0.9970081417305917,-10.412066064181328,0.99836284,15,0.8520249,100,0.001982557005248964,-0.9992469,-2.2286186,0.017712926492094994,15.411631,-0.99836576,-0.06414070409765295,2.058982283997466,0.18222052,675,-33.17044238497972,8.164484,-33.17044238497972,15.319090642440626,5,0.999741,-3.5516129,-14.093921,-0.010757919802757166,1.7574197,-7.617584530484809,0.32048368,100.0,22700,0.25484687,-14.105924,-1.8915364,0.15565762299956987,-48.9680455495649,0.004909864001092501,-51.558155814082156,-0.035364673,22700,-65.807434,8.278481,-14.239823,3.4207783,-67.04639,0.0,67500,-11.907005,-67.04803,100,-7.947053951312577,-16.799703009788885,-11.957104,-25.628753305803123,-0.25628753305803115
