time/total (s),trainer/Policy mu Max,trainer/Q1 Predictions Max,time/evaluation sampling (s),exploration/Rewards Max,trainer/QF1 Loss,trainer/Q Targets Std,trainer/Policy log std Mean,trainer/Log Pis Mean,trainer/Q Targets Max,evaluation/Returns Mean,evaluation/Rewards Std,time/data storing (s),evaluation/Returns Max,exploration/path length Min,exploration/Actions Mean,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Policy log std Std,exploration/Returns Std,exploration/Actions Min,time/exploration sampling (s),evaluation/Rewards Min,evaluation/Actions Mean,evaluation/Actions Std,trainer/Alpha Loss,evaluation/Rewards Mean,trainer/Q1 Predictions Mean,Epoch,evaluation/path length Max,evaluation/Actions Min,evaluation/num steps total,evaluation/Actions Max,time/epoch (s),time/saving (s),evaluation/Returns Min,trainer/Policy mu Min,trainer/Policy mu Std,exploration/path length Max,trainer/QF2 Loss,evaluation/Num Paths,exploration/Rewards Std,trainer/Log Pis Min,exploration/Actions Std,evaluation/num paths total,exploration/Actions Max,trainer/Log Pis Std,exploration/Returns Mean,evaluation/path length Min,trainer/Log Pis Max,replay_buffer/size,time/logging (s),trainer/Policy Loss,trainer/Q1 Predictions Min,exploration/path length Std,exploration/path length Mean,trainer/Policy log std Min,trainer/Q2 Predictions Max,exploration/Average Returns,exploration/num steps total,exploration/Num Paths,trainer/Alpha,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Rewards Mean,trainer/Q1 Predictions Std,exploration/Rewards Min,evaluation/Average Returns,evaluation/Rewards Max,time/training (s),exploration/Returns Min,evaluation/path length Std,trainer/Q2 Predictions Min,evaluation/Returns Std,trainer/Q2 Predictions Std,trainer/Q2 Predictions Mean,trainer/Policy log std Max,exploration/num paths total,exploration/Returns Max
29.83908421295928,2.0178406,-14.926619,0.3580054360063514,-0.01571547804791436,0.46426353,11.12768,-0.8536493,0.36119,-14.636433,-30.9870797210177,0.9302363242231773,0.0030275819954113103,-12.830381182212301,100,-0.02461905,-20.825083,-67.585976,0.13102236,15.662045999337538,-0.9923364,0.16581206200498855,-9.628472295526567,-0.029920064,0.17129225,-2.2558743953704834,-0.3098707972101771,-20.854986,10,100,-0.98339534,16500,0.9443974,2.6637080250075087,0.0015785190043970942,-60.582376189573125,-2.3010244,0.8742342,100,0.44062054,15,1.1058282590361848,-4.742438,0.43779227,165,0.97397804,1.7623265,-69.56758523754701,100,5.811286,5700,0.004732611996587366,19.669535,-71.04615,0.0,100.0,-1.087789,-14.922231,-69.56758523754701,5700,5,0.25238490104675293,-0.21894619,100.0,-0.6956758523754701,11.286421,-9.196536501007346,-30.9870797210177,-0.05296475185720308,2.130551813999773,-88.87440813326305,0.0,-71.217384,14.53677723856508,11.299456,-20.842522,-0.5612484,57,-47.504113215367475
32.53685594196577,1.867682,-15.204758,0.35132418899593176,-0.018076812669804702,8.08072,8.117148,-0.93341064,0.2731307,-0.30332613,-36.12041111392124,1.2014079419179926,0.003862782003125176,-10.533290407308957,100,-0.050097663,-18.776382,-47.115993,0.14156044,14.31388728969746,-0.9957745,0.15869002999534132,-10.64767681823929,-0.03883953,0.19895518,-2.612076759338379,-0.3612041111392124,-19.01168,11,100,-0.9838145,18000,0.9258643,2.6928433789944393,0.002001749999180902,-66.30869891366093,-2.3170822,0.7906237,100,8.0967245,15,1.474664718045379,-3.6555166,0.45199618,180,0.98692346,1.3596673,-80.66666586067994,100,4.6079426,6200,0.004749599000206217,18.256243,-46.628952,0.0,100.0,-1.1693299,-15.194735,-80.66666586067994,6200,5,0.22027787566184998,-0.17948623,100.0,-0.8066666586067995,7.7612705,-10.417305950120943,-36.12041111392124,-0.03993775391189488,2.172215029000654,-94.51264475116794,0.0,-46.547337,17.773117291576575,7.720624,-19.002792,-0.57912874,62,-62.976995193814346
35.18894173097215,2.3067458,-15.384298,0.35977915200055577,-0.011042695344645012,10.392392,10.709559,-0.9829718,0.5072803,-6.927486,-47.51519068703472,1.2066323261426906,0.0030406080040847883,-21.23894669647656,100,-0.049407907,-19.997618,-72.18323,0.15092283,11.495820184378845,-0.99494874,0.16688343699934194,-10.579395260354527,-0.040933516,0.20504242,-2.4561355113983154,-0.4751519068703472,-20.26407,12,100,-0.9850244,19500,0.95928437,2.6476051139979973,0.0017546730014146306,-75.11215285938088,-2.4026883,0.8749773,100,10.312332,15,1.2347463406398747,-2.9993978,0.425485,195,0.8657632,1.8231018,-73.85058707049014,100,6.5029726,6700,0.005121837995829992,19.806765,-76.60224,0.0,100.0,-1.2438066,-15.383163,-73.85058707049014,6700,5,0.19288447499275208,0.011185093,100.0,-0.7385058707049015,11.205218,-9.513438103220833,-47.51519068703472,-0.11758385920443144,2.11102540599677,-87.7642386158765,0.0,-76.922066,16.709235853904993,11.197544,-20.248747,-0.5918902,67,-53.57265462092837
37.81977056496544,2.2103617,-15.408599,0.3597343110013753,-0.027128952881760673,0.15249287,9.368927,-1.0651904,0.6460199,-15.437712,-33.886587715976766,1.074379006033959,0.0040902469991124235,-14.409973562794478,100,-0.02863659,-19.232317,-83.16954,0.18671022,12.203315041383318,-0.9962974,0.16717574699578108,-9.479112053001197,-0.041501947,0.19167753,-2.4032890796661377,-0.3388658771597676,-19.041594,13,100,-0.9843448,21000,0.6849463,2.626373501996568,0.0020019069997943006,-61.415852044807025,-2.4686496,0.81765336,100,0.13826962,15,0.8093712304467701,-2.039535,0.39309213,210,0.9789601,1.4302449,-51.81487611964843,100,5.2555337,7200,0.004769633000250906,18.816816,-83.48492,0.0,100.0,-1.318385,-15.455394,-51.81487611964843,7200,5,0.16944484412670135,-0.14087185,100.0,-0.5181487611964845,9.395188,-8.69183570345141,-33.886587715976766,-0.11146757836979643,2.088601657000254,-74.85374150963497,0.0,-83.4119,15.01408495498296,9.388149,-19.035944,-0.4978245,72,-41.525198477723464
40.45506261997798,2.3661451,-15.702716,0.3476400099971215,-0.013496417560879725,0.25949308,7.0845575,-1.1204282,0.46220002,-15.620756,-30.25271901505685,1.1863304977475184,0.0030178919987520203,-5.026795055984824,100,-0.015843444,-18.554327,-53.975636,0.18022034,7.315728405958991,-0.98915464,0.15804028400452808,-10.031548737458468,-0.03061974,0.19784996,-2.926546335220337,-0.30252719015056845,-18.493309,14,100,-0.9881251,22500,0.9818983,2.6308869990098174,0.001989487005630508,-58.89140175512333,-2.5089076,0.81387985,100,0.2568382,15,0.6782145846209812,-3.5380287,0.38050312,225,0.98000056,1.4068822,-45.78946569660526,100,6.37644,7700,0.0056959290013764985,18.025414,-52.893158,0.0,100.0,-1.3817916,-15.693454,-45.78946569660526,7700,5,0.1490701586008072,-0.09663885,100.0,-0.4578946569660526,7.0775447,-6.458414601801998,-30.25271901505685,-0.0300923308914627,2.1145033970024087,-54.85760056798076,0.0,-52.84741,19.289861690712392,7.085242,-18.483639,-0.6027385,77,-38.00613920698092
43.1108883429697,2.2524638,-15.702805,0.3574629400027334,-0.013675315407890666,7.475374,7.6738763,-1.2477866,0.6630525,-0.14134815,-22.95957192894236,0.8323042840978967,0.003902620999724604,-8.915308633833979,100,-0.04972947,-18.054663,-52.193005,0.2182082,10.47507758588205,-0.9985877,0.16611929699865868,-9.389196641743531,-0.024199096,0.16998997,-2.7124457359313965,-0.2295957192894236,-18.46347,15,100,-0.98812383,24000,0.97001964,2.6513391379994573,0.0022193069962668233,-53.076904093437605,-2.5168068,0.7765121,100,7.481643,15,1.387271853355249,-3.0403106,0.39178422,240,0.97691125,1.4511957,-66.58303824831086,100,5.454856,8200,0.004773680004291236,18.350395,-52.031807,0.0,100.0,-1.5104489,-15.710164,-66.58303824831086,8200,5,0.13145676255226135,-0.13355689,100.0,-0.6658303824831084,7.171445,-9.96881135746009,-22.95957192894236,-0.055299224813210916,2.1168612929977826,-85.10964666299796,0.0,-52.056408,15.527597890468094,7.164237,-18.469877,-0.5489788,82,-52.78860735884553
45.837821334986074,2.5229292,-15.674051,0.4005568319989834,-0.0035074426264081887,0.14697953,8.928428,-1.2420157,1.0922946,-15.600828,-29.37219272726572,1.111967739375168,0.004086888002348132,-5.827832510677703,100,-0.010472241,-19.543365,-68.52372,0.25079593,7.197061931008594,-0.9870073,0.18226599499757867,-10.679801600850425,-0.027528284,0.20464791,-1.9537363052368164,-0.29372192727265717,-19.474089,16,100,-0.9913299,25500,0.9797006,2.722964160006086,0.001999296000576578,-56.10895215337764,-2.7592697,0.9661046,100,0.13272339,15,0.5767843117787761,-3.6679397,0.33960894,255,0.9855307,1.7161173,-37.22413764138773,100,7.444242,8700,0.005506318004336208,19.614592,-68.02864,0.0,100.0,-1.5538752,-15.7291765,-37.22413764138773,8700,5,0.11617894470691681,-0.06793747,100.0,-0.37224137641387717,9.081319,-6.16775621950891,-29.37219272726572,-0.049978073178083525,2.128548831002263,-47.64162838517207,0.0,-67.98609,15.305001868084421,9.075245,-19.479317,-0.6377617,87,-29.93712705918282
48.486373151994485,2.4068458,-15.558676,0.34963855399837485,-0.017654777837327957,2.516355,10.581706,-1.3489869,1.0619818,-0.17761941,-17.582337426829348,0.8475242671695034,0.00305088100139983,-3.139665713169527,100,-0.028655682,-19.179567,-74.090836,0.28403124,13.344081076145644,-0.99722713,0.1629423440026585,-11.202012737140222,-0.028242724,0.17341001,-2.127582311630249,-0.1758233742682935,-19.244179,17,100,-0.9900426,27000,0.9763016,2.644067546003498,0.001973714002815541,-59.12676427444147,-2.7374344,0.8467531,100,2.5322242,15,0.9979968634858657,-1.5631509,0.34868282,270,0.99586177,1.7240543,-45.911064085038916,100,7.1708417,9200,0.005044869001721963,19.439869,-72.22232,0.0,100.0,-1.6198851,-15.565171,-45.911064085038916,9200,5,0.10347650945186615,-0.19423649,100.0,-0.4591106408503891,10.293785,-9.933358324011378,-17.582337426829348,-0.016769510892745847,2.1214171839965275,-68.88842283219951,0.0,-72.25959,13.689662533980332,10.282167,-19.22984,-0.53441423,92,-29.33048937135607
51.12159757499467,2.27798,-15.258432,0.3495171920003486,-0.018327153935542538,0.07303412,4.7280383,-1.4604714,1.0831031,-15.236805,-32.860144133903326,1.175913302434133,0.003080649003095459,-6.693923635951674,100,-0.029247941,-16.956093,-48.13349,0.23718251,9.505282589924331,-0.9971022,0.1617224880028516,-9.072714553593409,-0.03954617,0.20562904,-2.1824965476989746,-0.3286014413390333,-16.821012,18,100,-0.99277014,28500,0.9855412,2.630689932004316,0.0023289390010177158,-51.93648934349122,-2.6053863,0.7054534,100,0.061953466,15,0.8941950067172317,-2.1226058,0.32679838,285,0.9691774,1.1217234,-43.30641509154994,100,6.553201,9700,0.004917108999507036,17.320534,-48.715157,0.0,100.0,-1.7047853,-15.309703,-43.30641509154994,9700,5,0.09250141680240631,-0.036810804,100.0,-0.4330641509154992,4.8404293,-7.795751080526347,-32.860144133903326,-0.06260599618031422,2.1091235549974954,-55.54227562282051,0.0,-48.306725,14.575476829295594,4.797511,-16.820782,-0.6294338,97,-28.07657845259425
53.77194099799817,2.685785,-15.189886,0.34904774500319036,-0.004684784727727557,0.12204283,11.3799515,-1.4008856,1.6141092,-15.084232,-36.32327093074653,0.866240468961381,0.0030445809970842674,-19.39692770280249,100,-0.020665018,-20.15593,-74.24467,0.3592321,17.476297401312543,-0.9983944,0.16176450999773806,-8.597136730101289,-0.034456626,0.19835871,-0.9609925150871277,-0.3632327093074655,-20.119751,19,100,-0.99228525,30000,0.98405474,2.645929561011144,0.002549239005020354,-53.20659259982404,-2.8771253,1.0161703,100,0.11000364,15,0.9994207629515355,-1.659574,0.31789893,300,0.9686356,1.7139823,-47.40523588085822,100,7.742803,10200,0.00568279000435723,20.733599,-73.34478,0.0,100.0,-1.7934234,-15.243565,-47.40523588085822,10200,5,0.08286696672439575,-0.22383875,100.0,-0.4740523588085822,11.399099,-9.85193752390425,-36.32327093074653,-0.056939307569863366,2.1238406960037537,-75.9494591364512,0.0,-73.508484,10.078244370308584,11.412954,-20.142239,-0.49336115,102,-29.336314206249828
56.42384116399626,2.5116112,-14.98651,0.35311657499551075,-0.017060879475264596,0.09025288,7.3726835,-1.5237529,1.1948105,-14.919874,-39.328363713756936,1.1107060966027884,0.003076701999816578,-19.204763512234685,100,-0.035437573,-17.741863,-58.701035,0.3126789,6.675205406962078,-0.9991562,0.16182613099954324,-11.720207451721436,-0.032767355,0.20334534,-2.0897257328033447,-0.3932836371375693,-17.60148,20,100,-0.994754,31500,0.98781025,2.6477949359905324,0.0019017529994016513,-76.21567195394192,-2.962983,0.8394017,100,0.09296484,15,0.9067989843070049,-3.4236383,0.3051932,315,0.9856075,1.4363586,-45.63314076196728,100,6.133477,10700,0.004813054998521693,18.127544,-59.04613,0.0,100.0,-1.8266742,-15.004817,-45.63314076196728,10700,5,0.0746053084731102,-0.0019967472,100.0,-0.4563314076196727,7.4542623,-7.967133686476122,-39.328363713756936,-0.0719980851708627,2.1230607199977385,-57.4901265267553,0.0,-59.344063,18.41912483910888,7.4653416,-17.59773,-0.47877666,107,-36.86059400567933
59.08769124499668,2.594995,-14.770657,0.36300234599912073,-0.022195068621889594,4.524721,6.545246,-1.6522483,1.3941362,-0.444656,-19.0106892208952,0.9056239257182013,0.0029856709952582605,-5.1745486321777,100,-0.027606804,-16.558067,-56.386986,0.31237474,9.650027622446302,-0.9989434,0.16440297499502776,-10.700791426515593,-0.024296705,0.18344146,-1.635353684425354,-0.190106892208952,-16.693531,21,100,-0.99520284,33000,0.98877573,2.6599516479982412,0.0020166649992461316,-59.06271269498946,-2.7531757,0.78979456,100,4.540673,15,0.6907963029990041,-3.6270356,0.29168034,330,0.9747243,1.4744705,-33.431027439168034,100,7.191022,11200,0.004765576006320771,17.360617,-60.421856,0.0,100.0,-1.9588012,-14.774517,-33.431027439168034,11200,5,0.06724414974451065,-0.0520146,100.0,-0.3343102743916803,6.3332496,-7.4325421577231845,-19.0106892208952,-0.012227019424735336,2.1227784150032676,-49.73643253622919,0.0,-60.59185,14.886233340551955,6.3426003,-16.702183,-0.5974851,112,-21.704278225098854
61.72886987900711,2.9314203,-14.607213,0.3482425249967491,-0.00852356501074351,2.1914556,7.5377035,-1.664361,1.7289252,-0.06913071,-36.92865085768296,1.1412236038511372,0.0030569680020562373,-13.973132110674532,100,-0.043035142,-17.430822,-52.22233,0.38051254,19.353099304192977,-0.9989395,0.16257285400206456,-9.751454222063042,-0.031813055,0.2009503,-0.7561817169189453,-0.3692865085768295,-17.497602,22,100,-0.9955181,34500,0.99384546,2.636797163002484,0.001976008999918122,-58.68872022727995,-2.9406843,0.91720545,100,2.197375,15,1.2071767253328343,-2.5923052,0.28053197,345,0.66102123,1.4516149,-46.688270096363695,100,7.590562,11700,0.005156298997462727,18.397564,-52.019295,0.0,100.0,-1.9668974,-14.618896,-46.688270096363695,11700,5,0.06143684312701225,-0.15821509,100.0,-0.46688270096363693,7.3343344,-10.123220917567425,-36.92865085768296,-0.10596544751837113,2.1157925080042332,-75.38760767884402,0.0,-52.05919,17.337554501648842,7.3301234,-17.502285,-0.3717157,117,-22.481823878259966
