exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Max,evaluation/Returns Max,trainer/Q2 Predictions Max,trainer/Policy log std Min,trainer/Q1 Predictions Max,time/saving (s),trainer/Q1 Predictions Std,exploration/num paths total,exploration/Average Returns,evaluation/Returns Min,exploration/Actions Std,trainer/Log Pis Min,trainer/QF1 Loss,exploration/path length Mean,evaluation/Rewards Std,trainer/Log Pis Std,evaluation/Returns Mean,exploration/Returns Max,exploration/Actions Mean,exploration/Returns Std,exploration/Rewards Min,evaluation/Rewards Mean,trainer/Q2 Predictions Min,evaluation/Num Paths,trainer/Policy mu Std,evaluation/num paths total,trainer/Q Targets Std,evaluation/Rewards Max,time/data storing (s),exploration/Actions Min,evaluation/Rewards Min,time/evaluation sampling (s),exploration/path length Std,evaluation/Actions Std,exploration/path length Max,trainer/Policy log std Max,exploration/Returns Mean,trainer/Q Targets Max,evaluation/path length Mean,trainer/Q2 Predictions Std,evaluation/path length Std,exploration/Num Paths,evaluation/num steps total,time/training (s),trainer/Policy log std Mean,evaluation/Actions Mean,trainer/Alpha,trainer/Q Targets Mean,Epoch,evaluation/Actions Max,trainer/Policy mu Mean,time/logging (s),evaluation/path length Max,trainer/Q1 Predictions Mean,trainer/Log Pis Max,time/total (s),evaluation/Average Returns,exploration/num steps total,trainer/Policy Loss,trainer/Log Pis Mean,trainer/Policy mu Min,replay_buffer/size,trainer/Policy mu Max,time/epoch (s),trainer/Q Targets Min,trainer/Alpha Loss,evaluation/path length Min,trainer/QF2 Loss,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Min,trainer/Q2 Predictions Mean,trainer/Policy log std Std,evaluation/Returns Std,exploration/Rewards Mean,exploration/Returns Min,exploration/Rewards Max
0.906536764210381,-0.9838841,0.99360603,-26.78963413458445,-21.396679,-0.8394088,-21.492313,0.0024817129960865714,12.71788,57,-71.80384769316338,-73.24933365856897,0.47121975,-4.5651617,7.804032,100.0,0.9773735526863597,1.552139,-46.13102491839459,-55.085753851606135,-0.00410167,21.795056293303094,-10.71608922161719,-0.46131024918394586,-88.05947,15,0.75910497,165,13.266089,-0.08641854387189514,0.0035583160060923547,-0.9936641,-9.82423066801469,0.4145317599977716,0.0,0.19127022,100,-0.541333,-71.80384769316338,-3.92383,100.0,12.703902,0.0,5,16500,2.4224307180047617,-0.72983694,0.007274866,0.25049400329589844,-25.52199,10,0.9758238,-0.011760095,0.004929649003315717,100,-25.699463,6.0746365,33.03705113497563,-46.13102491839459,5700,24.67805,-0.062299766,-2.3659208,5700,2.0842953,3.0568260390064097,-94.15745,-2.8543026447296143,100,7.8925424,0.20889388299838174,-88.555664,100,-25.702969,0.05004784,12.962349514513402,-0.7180384769316336,-114.91855295676984,-0.0199136783883923
1.1427318661187178,-0.98033154,0.99388254,-35.431671989080876,-21.961739,-0.93839014,-21.999987,0.0020202219966449775,8.365898,62,-79.75999161029009,-75.24782476733184,0.44257864,-5.162845,0.2524248,100.0,0.9163942869560274,1.536798,-52.2416727363393,-49.97817354046942,-0.0058979406,20.782481137955354,-9.323473865515995,-0.522416727363393,-74.15132,15,0.76333684,180,8.466115,-0.2309771666650577,0.003152762001263909,-0.9965253,-9.999178273956359,0.4577230570066604,0.0,0.17910288,100,-0.52964497,-79.75999161029009,-21.504883,100.0,8.400428,0.0,5,18000,2.39420412400068,-0.838442,0.009136398,0.218167245388031,-25.158545,11,0.97940964,0.073193766,0.005088322999654338,100,-25.179394,5.02555,36.09120695298043,-52.2416727363393,6200,24.44805,-0.083983034,-2.3357573,6200,2.1420858,3.048432916002639,-75.9071,-3.1722779273986816,100,0.25672203,0.18624442799773533,-73.82655,100,-25.17503,0.07174659,13.52146314655809,-0.7975999161029006,-106.1282524977617,-0.020645481062910705
1.28338280241125,-0.98638093,0.9981683,-29.05035761403635,-21.83835,-1.0714169,-21.869663,0.008079867002379615,14.649683,67,-78.74495233314582,-76.30943859009953,0.4319084,-2.1639047,0.46143347,100.0,0.7645442896867314,1.929844,-41.937101160755866,-62.16958337769379,0.0074687884,10.247477260679355,-9.800377428483896,-0.4193710116075587,-83.330765,15,1.0117713,195,14.606944,-0.21335924671610018,0.0029100419997121207,-0.98959565,-9.697366258597944,0.3695263839981635,0.0,0.15912868,100,-0.5157997,-78.74495233314582,-21.928587,100.0,14.675712,0.0,5,19500,2.1700681160000386,-0.90417045,0.002379663,0.1913362741470337,-30.04448,12,0.9777106,-0.07520356,0.004931353003485128,100,-29.65524,6.638336,38.82058957098343,-41.937101160755866,6700,28.505972,0.67164886,-2.4467092,6700,2.2678196,2.725009502006287,-82.60864,-2.196388006210327,100,0.45799038,0.16949374000250828,-83.20093,100,-29.674849,0.13768053,13.387372846422107,-0.7874495233314583,-90.9533592345135,-0.029809308570154954
0.7748219344849363,-0.98656255,0.9967495,-9.746052855613586,-22.302946,-1.2173889,-22.294123,0.0022542500009876676,12.246184,72,-50.4734834156897,-64.07566489958454,0.37530452,-3.8680139,5.6733246,100.0,1.0578886749927834,1.5962485,-31.09405911199815,-40.1145931090967,-0.0015253809,12.430411931319254,-8.84742118605603,-0.31094059111998157,-86.11049,15,0.8500967,210,13.160217,-0.027139324777243665,0.003087442004471086,-0.99558127,-11.472674856516086,0.368249133003701,0.0,0.19640173,100,-0.46457413,-50.4734834156897,-0.33503687,100.0,12.247764,0.0,5,21000,2.1408331300044665,-1.0485331,0.0023747254,0.1686120182275772,-26.95486,13,0.9823456,-0.068177566,0.004743340999993961,100,-26.930792,6.080037,41.51395370100363,-31.09405911199815,7200,26.516705,0.5892476,-2.5013711,7200,2.4085903,2.6881867140182294,-88.99353,-2.511003017425537,100,5.6588893,0.16901941800460918,-86.536,100,-26.948524,0.16928661,14.551552790973398,-0.5047348341568971,-73.64918924326992,-0.008755881126825507
1.082441722632103,-0.9871945,0.99760395,-7.572511782379318,-22.227495,-1.3295776,-22.257822,0.002671717003977392,10.745006,77,-58.27149671750561,-53.78948772420471,0.38152874,-3.2613676,43.276546,100.0,0.9290283994857237,1.4781522,-26.11441375617983,-38.6354516451101,-0.008666539,10.721302204977043,-8.291197554256717,-0.2611441375617983,-72.45788,15,0.9547556,225,10.542628,-0.06169941916921498,0.0030210069962777197,-0.9972058,-9.014267083343286,0.3638015539982007,0.0,0.18887258,100,-0.46264622,-58.27149671750561,-0.38391218,100.0,10.787476,0.0,5,22500,2.3205877850050456,-1.0885396,-0.0061357026,0.14984436333179474,-26.374714,14,0.98031986,-0.12310127,0.0057549870034563355,100,-27.180824,4.752443,44.38225154700194,-26.11441375617983,7700,26.844162,0.76290023,-2.4743216,7700,2.4082386,2.864280702007818,-73.14958,-2.3479297161102295,100,43.728973,0.1684436520008603,-72.12406,100,-27.182161,0.21603534,12.91112710805254,-0.5827149671750561,-70.23611186709219,-0.002737842993591655
0.8510471255929102,-0.9890637,0.974093,-3.4785345181507146,-21.931175,-1.5394114,-21.91396,0.002167304999602493,11.4830475,82,-44.27208814348878,-53.11442998804002,0.3487312,-4.8947134,7.8817515,100.0,1.0012900335209654,1.5889964,-22.93404653228207,-31.131087550320565,-0.010658548,15.082684973438473,-8.813562561338726,-0.22934046532282068,-92.8318,15,0.8184724,240,12.081393,-0.013137764825111661,0.00569499399716733,-0.9982733,-10.09558013409332,0.4573663819974172,0.0,0.18799435,100,-0.5001571,-44.27208814348878,-3.7679656,100.0,11.485538,0.0,5,24000,2.8591410579974763,-1.2715156,-0.007972182,0.1340762972831726,-25.637846,15,0.9870216,-0.030046146,0.0069218069984344766,100,-25.79693,5.8179274,47.94110029299918,-22.93404653228207,8200,25.485205,0.972917,-2.541119,8200,2.5461152,3.5527268789883237,-97.4304,-2.0635499954223633,100,7.8104777,0.22143533299822593,-92.56849,100,-25.800293,0.23403446,15.189029085181533,-0.44272088143488764,-68.01544346347089,-0.017865579110142027
1.1207020603516984,-0.99005014,0.9971383,-9.367639293065698,-21.06232,-1.7126125,-21.090115,0.002054475000477396,9.247934,87,-53.362709498642744,-42.1087281087647,0.35268012,-2.6410387,5.152344,100.0,0.8306527409033645,1.5030235,-25.169754564752306,-41.49905747509539,-0.017713044,6.599801895400244,-8.082040151201483,-0.251697545647523,-79.77219,15,0.85721326,255,9.85756,-0.08194302865279365,0.0035672480007633567,-0.99962115,-8.038415994461305,0.4530067089945078,0.0,0.17942566,100,-0.5092633,-53.362709498642744,-0.3025641,100.0,9.233766,0.0,5,25500,2.3049563829990802,-1.3523917,0.002137579,0.12056873738765717,-24.915161,16,0.99043447,-0.16401918,0.006461379998654593,100,-24.616325,6.222392,50.94003144599992,-25.169754564752306,8700,24.707056,1.0304013,-2.653196,8700,2.2436924,2.993935579994286,-81.77768,-2.0510311126708984,100,5.180319,0.22388938500080258,-79.71801,100,-24.599688,0.29943216,10.404640671444644,-0.5336270949864275,-61.931286947895806,-0.009141465135039524
0.9224689238343418,-0.9897925,0.99892884,-9.794106293723448,-20.825146,-1.7919338,-20.8136,0.0020221719969413243,12.990678,92,-43.46750112992298,-52.49902544268088,0.3195033,-1.8173366,0.3804548,100.0,0.9838714532865687,1.4501566,-29.250774751048734,-26.06763653444103,0.0012847385,12.724294372136905,-8.271309903530003,-0.29250774751048736,-95.452415,15,0.972353,270,13.038839,-0.06532361887041578,0.0036111389999859966,-0.9943902,-9.956290899299292,0.38521627800218994,0.0,0.19413878,100,-0.5040727,-43.46750112992298,-20.933249,100.0,12.945453,0.0,5,27000,2.2797291399983806,-1.3914156,-0.0052710227,0.10888814181089401,-26.195335,17,0.99054474,-0.13953122,0.004564527000184171,100,-25.81897,7.0266886,53.86695158299699,-29.250774751048734,9200,26.023464,1.5214627,-2.6532211,9200,2.4804757,2.9211366879972047,-94.36201,-1.0610387325286865,100,0.39578694,0.24599343199952273,-95.63019,100,-25.805332,0.327266,13.707458319568255,-0.43467501129922986,-59.7468313514296,-0.0013988424656911753
0.341308150720652,-0.9909296,0.97529554,-7.9917806934307904,-20.461174,-1.8192083,-20.468275,0.0027699850033968687,9.108938,97,-28.589410545607866,-42.719821165960205,0.27612957,-3.211192,0.24548839,100.0,0.9223212838261486,1.3856764,-25.634387719768963,-24.82774101733728,-0.009957821,3.6701143995107213,-4.258883037721138,-0.2563438771976897,-75.87456,15,0.846109,285,9.242006,-0.041240621737419006,0.003056490997551009,-0.9946726,-8.62965603477858,0.3767147289981949,0.0,0.18689221,100,-0.38568348,-28.589410545607866,-20.508362,100.0,9.093636,0.0,5,28500,2.420584870997118,-1.443773,-0.0069104633,0.0988709032535553,-23.635845,18,0.99295133,-0.019955702,0.004606494003382977,100,-23.423471,5.145932,56.855828870982805,-25.634387719768963,9700,23.613554,1.043809,-2.6883686,9700,2.5668602,2.983443317003548,-78.058784,-2.212381362915039,100,0.22639015,0.17571074700390454,-76.00071,100,-23.418972,0.320893,12.945077181905246,-0.28589410545607863,-34.45944129174837,-0.014516565218486703
1.2064948459973326,-0.9925218,0.99359405,-17.917473894185413,-19.839188,-1.9594188,-19.838326,0.002523913004552014,9.393627,102,-50.705077355295906,-63.19594863407826,0.31133935,-2.2605426,24.80971,100.0,1.206458233963431,1.5577817,-41.82459598513934,-24.36391587766696,-0.01035878,13.903631712600715,-9.405862766661915,-0.41824595985139346,-76.87879,15,0.88468593,300,9.566483,-0.12597248645132517,0.003374492000148166,-0.999096,-10.92081177151079,0.4097324770045816,0.0,0.22029735,100,-0.50179964,-50.705077355295906,-0.4852982,100.0,9.423076,0.0,5,30000,2.6485306300019147,-1.5887594,-0.0032394403,0.08928424119949341,-22.837788,19,0.9953366,-0.11361465,0.0053736140034743585,100,-23.20501,6.462099,60.121704481010966,-41.82459598513934,10200,23.630857,1.2859591,-2.7635288,10200,2.874423,3.261396625013731,-80.073715,-1.724955439567566,100,24.757687,0.19186149899906013,-76.75279,100,-23.19823,0.36579987,14.51148652913589,-0.507050773552959,-62.217600728358654,-0.0025945406002567456
0.7418304510357838,-0.99113333,0.99424756,-14.612060933953858,-19.542622,-1.9104297,-19.507484,0.0019697180032380857,7.8780384,107,-36.51300195218884,-66.35740278632073,0.26943785,-4.499499,0.2523364,100.0,1.0108333139901673,1.6442721,-32.89248005643185,-23.54230582162173,0.00065392494,13.827391070314617,-8.204788035553612,-0.3289248005643185,-78.40785,15,0.9340224,315,7.955001,-0.1280710721457005,0.0031189619985525496,-0.9973035,-10.912857936905379,0.39299171500169905,0.0,0.19215442,100,-0.48306954,-36.51300195218884,-19.631817,100.0,7.906238,0.0,5,31500,2.1942427269968903,-1.515748,0.0030245024,0.08105594664812088,-22.660854,20,0.99571973,-0.09103302,0.004728412997792475,100,-22.442696,7.0921626,62.90980810000474,-32.89248005643185,10700,22.817514,1.3367559,-2.6844323,10700,2.5162241,2.7827340139992884,-79.30983,-1.6663366556167603,100,0.2281573,0.185682479001116,-78.03552,100,-22.449,0.35161522,16.515940271591287,-0.36513001952188834,-60.66904542096572,-0.014260794220157233
0.597409698713658,-0.99290574,0.99574715,-16.69656361617201,-19.23291,-1.962806,-19.22486,0.0020565860031638294,10.398114,112,-33.12587929949169,-59.02839943897407,0.27030218,-3.477258,3.8065822,100.0,0.7842634992363448,1.6532314,-30.093471874142825,-24.925686703398796,0.0053565907,8.628354889622377,-6.6946022453774905,-0.30093471874142824,-78.68521,15,0.9233962,330,10.84525,-0.12638566617178665,0.003027366998139769,-0.9988422,-10.270755892664672,0.3724228179999045,0.0,0.1778769,100,-0.4738014,-33.12587929949169,-0.5685485,100.0,10.370302,0.0,5,33000,2.2098804689958342,-1.5961984,0.0017184741,0.0726512223482132,-22.912474,21,0.99364245,-0.06372486,0.0044824840006185696,100,-22.968084,8.146238,65.67556273600349,-30.093471874142825,11200,23.80808,1.473517,-2.7949848,11200,3.0325148,2.7609578470000997,-79.300224,-1.3803737163543701,100,3.8343265,0.1690881230024388,-79.250404,100,-22.958267,0.3578094,11.697514379023483,-0.33125879299491684,-46.7617676625192,-0.002048707133462898
0.7960085690629171,-0.99349034,0.9668176,-15.56184503921301,-18.728418,-2.0,-18.734976,0.0018030050050583668,8.902407,117,-34.589016271098394,-64.19800070676587,0.26445314,-2.078432,0.33321562,100.0,1.2871960090773302,1.6214231,-40.64790348941059,-21.859394986993546,-0.016488424,14.330047537612643,-8.447658155169513,-0.40647903489410586,-78.65416,15,0.9032701,345,8.756564,-0.12081225067221497,0.003071979997912422,-0.99810416,-11.262153953409928,0.3565734200019506,0.0,0.22957836,100,-0.5419363,-34.589016271098394,-18.718615,100.0,8.898893,0.0,5,34500,2.19320933400013,-1.6478691,-0.00478582,0.06586077809333801,-21.907024,22,0.9967224,-0.049070902,0.00480008999875281,100,-21.818975,7.7456665,68.40561888700904,-40.64790348941059,11700,22.59019,1.5050484,-2.821801,11700,2.8627338,2.724842665003962,-75.97689,-1.3462905883789062,100,0.30671725,0.16538483600015752,-78.7996,100,-21.805525,0.3707526,15.544489876920846,-0.3458901627109839,-61.65531145574,-0.008034478500073482
