trainer/Log Pis Std,trainer/Policy log std Max,evaluation/path length Min,exploration/Returns Min,exploration/Actions Min,trainer/Q Targets Std,exploration/Actions Mean,trainer/Policy mu Mean,exploration/path length Min,exploration/Rewards Max,evaluation/path length Mean,Epoch,evaluation/Actions Min,trainer/Q2 Predictions Std,trainer/Policy Loss,exploration/Average Returns,trainer/Policy mu Max,trainer/Policy mu Std,evaluation/Returns Max,exploration/num paths total,trainer/Log Pis Min,evaluation/Average Returns,time/saving (s),evaluation/Actions Max,exploration/Num Paths,evaluation/Returns Min,trainer/Q1 Predictions Mean,evaluation/Actions Std,exploration/Rewards Mean,trainer/Alpha Loss,trainer/Policy log std Std,exploration/Rewards Min,exploration/Rewards Std,time/exploration sampling (s),time/training (s),trainer/Policy log std Min,evaluation/path length Std,evaluation/Rewards Max,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Log Pis Mean,trainer/QF2 Loss,exploration/Returns Max,exploration/Actions Std,exploration/path length Std,evaluation/num paths total,evaluation/Rewards Min,exploration/Actions Max,exploration/Returns Mean,trainer/Q Targets Max,trainer/Log Pis Max,exploration/Returns Std,replay_buffer/size,time/logging (s),trainer/Q1 Predictions Max,time/total (s),time/data storing (s),time/epoch (s),evaluation/Returns Std,evaluation/Rewards Std,evaluation/num steps total,time/evaluation sampling (s),trainer/QF1 Loss,trainer/Q Targets Mean,trainer/Q2 Predictions Max,trainer/Q Targets Min,exploration/path length Max,evaluation/Num Paths,evaluation/Returns Mean,trainer/Policy log std Mean,evaluation/Actions Mean,evaluation/path length Max,exploration/path length Mean,trainer/Policy mu Min,trainer/Q2 Predictions Min,evaluation/Rewards Mean,trainer/Q2 Predictions Mean,trainer/Alpha,exploration/num steps total
1.5321667,-0.3454387,100,-59.28940110144373,-0.99879456,8.762831,-0.021280304,-0.08371595,100,-0.007200219851666934,100.0,66,-0.9962176,8.502912,17.300335,-47.125444394936956,2.9694915,0.7684919,-8.055187343231282,337,-4.5765295,-28.737178740033013,0.00223474798258394,0.99576706,5,-49.67450606343857,-16.07682,0.20309874,-0.4712544439493695,-0.5063102841377258,0.49322188,-9.56475260346216,1.1996684929004306,0.1609877580194734,2.1391485549975187,-2.5400577,0.0,-0.022317599307650468,-58.93248,8.5112915,1.8126498,0.21568379,-23.776324617055955,0.2670455,0.0,1005,-9.194200794737526,0.9917675,-47.125444394936956,-10.504147,7.4181833,12.699492543048848,33700,0.004769062012201175,-10.46425,182.0240530113806,0.003175469988491386,2.670867756009102,12.336170798538019,1.0372954193582424,100500,0.3605521630088333,0.21388768,-16.275642,-10.482898,-60.365112,100,15,-28.737178740033013,-1.9056787,0.009780664,100,100.0,-2.5911632,-59.173325,-0.28737178740033015,-16.0521,0.06702753901481628,33700
1.5072315,-0.4408811,100,-41.99599920390869,-0.99775535,10.515564,-0.004308595,-0.0039436673,100,-0.007810779831297212,100.0,67,-0.99585646,10.441922,18.803055,-30.056056955643307,3.0682461,0.84134877,-5.871276995722414,342,-2.6953917,-24.483491348003405,0.002070099988486618,0.9957436,5,-57.013078459730586,-17.232428,0.18568319,-0.30056056955643307,0.45806267857551575,0.52062434,-7.679632001870966,0.7715230669435766,0.16019958001561463,2.1461958560103085,-2.6282947,0.0,-0.03803969119221864,-78.40269,10.4399185,2.1693087,1.2729232,-18.70126926214088,0.21941319,0.0,1020,-8.826809002965142,0.9951572,-30.056056955643307,-0.24715571,7.8494086,8.861066295009696,34200,0.004898423998383805,-10.171499,184.70477985640173,0.0032006159890443087,2.675985545007279,13.116896951271729,0.840621604017758,102000,0.3594209690054413,1.2478192,-17.336943,-10.184358,-77.992775,100,15,-24.483491348003405,-1.962893,0.008753026,100,100.0,-3.1816373,-78.476135,-0.24483491348003403,-17.206541,0.06684560328722,34200
1.462585,-0.3815841,100,-68.70151482921955,-0.9985876,11.122632,-0.024818799,0.029798947,100,-0.010516994730751817,100.0,68,-0.99431586,10.906916,19.023243,-42.66106052637595,3.2775357,0.90691787,-5.845440586392862,347,-3.14486,-21.43079136133243,0.0021798410161864012,0.9944991,5,-55.909673820385756,-17.365088,0.16400436,-0.42661060526375955,0.198637917637825,0.5724305,-8.717690473688616,1.1097434307938958,0.16714466499979608,2.1348033499962185,-2.5699263,0.0,-0.011000022620408419,-74.026115,10.883297,2.0737314,0.35169706,-11.926643076748878,0.24037199,0.0,1035,-7.796159516187762,0.9959812,-42.66106052637595,-10.090971,7.742189,19.957213331479,34700,0.0052950140088796616,-9.832039,187.43037972145248,0.003140052023809403,2.721289402048569,13.761685847691266,0.7280998175024392,103500,0.40872648000367917,0.38165528,-17.65309,-9.856347,-77.720314,100,15,-21.43079136133243,-1.9431897,-0.007667112,100,100.0,-3.223578,-73.95911,-0.2143079136133243,-17.381067,0.06761692464351654,34700
1.3742874,-0.3443751,100,-66.6848771707397,-0.9960999,14.149,0.009649087,-0.22139882,100,-0.008582655635175924,100.0,69,-0.99387145,14.089212,19.96288,-41.93568995483796,2.7826161,0.9206838,-1.5465945879938705,352,-1.5747483,-21.589249733972615,0.001595235982676968,0.9981949,5,-55.20995051423443,-18.842886,0.15805922,-0.4193568995483796,0.2964555621147156,0.59627664,-10.72123702225565,1.1846748976009558,0.1647851209854707,2.1058600330143236,-2.630673,0.0,-0.005059230634077739,-80.51782,14.073645,2.1108863,0.2518303,-24.811635474788133,0.2580673,0.0,1050,-9.147889820805602,0.9994932,-41.93568995483796,-10.003931,8.300184,14.760102874279735,35200,0.005382445000577718,-9.735682,190.07674369544839,0.004319162020692602,2.6419163169921376,15.60154695920914,0.8085603811892825,105000,0.359974319988396,0.2604661,-18.968174,-9.789454,-78.28922,100,15,-21.589249733972615,-1.8602862,0.003906048,100,100.0,-3.2167134,-80.53712,-0.21589249733972618,-18.879217,0.06900276243686676,35200
1.1158267,-0.42406774,100,-49.649251342302634,-0.99893486,6.428644,-0.017132115,-0.041633505,100,-0.0038707010348420037,100.0,70,-0.9953692,6.30746,15.329641,-37.99358258789933,2.9262664,0.6215044,-4.611419913216228,357,-1.1625767,-23.779553852092974,0.002192592975916341,0.99896306,5,-61.067700837139654,-13.856085,0.18997468,-0.37993582587899344,-0.47159478068351746,0.44716412,-8.528683059563587,1.0796822985483054,0.1571379799861461,2.185936808004044,-2.583349,0.0,-0.0340494961994409,-45.96758,6.30648,1.8250549,4.1311464,-15.769625179224073,0.24948551,0.0,1065,-10.124250496527834,0.9967929,-37.99358258789933,-0.45736507,6.041531,12.475794502099138,35700,0.0049547230009920895,-9.605082,192.78527708444744,0.003451452008448541,2.7038463239732664,14.413356564010263,0.920201673134514,106500,0.35017276799771935,4.14412,-13.893665,-9.627478,-46.832375,100,15,-23.779553852092974,-2.0563772,0.003961688,100,100.0,-2.7515655,-46.074554,-0.2377955385209297,-13.857311,0.06748675554990768,35700
1.5942814,-0.41698438,100,-51.32979378622,-0.9980079,9.950737,-0.013136405,0.04831512,100,-0.0036777715000225757,100.0,71,-0.9966131,9.356099,17.65259,-35.256404394762605,2.9810445,0.9234204,-4.150426765047073,362,-4.2104487,-23.85257657505811,0.0021274609898682684,0.99511045,5,-52.89948689248133,-16.17998,0.17934084,-0.35256404394762597,0.23339271545410156,0.59243995,-7.542387211950009,0.9355759046283278,0.16656284997588955,2.200330238993047,-2.6212714,0.0,-0.020051361739144017,-69.80928,9.339057,2.0862997,9.613101,-21.246224095242116,0.23074088,0.0,1080,-8.66754592714613,0.9983793,-35.256404394762605,-0.11835913,6.8902173,12.687073882972289,36200,0.005070928018540144,-9.598993,195.52871558841434,0.0032125060097314417,2.738616493967129,13.551078657876664,0.857300732561003,108000,0.3613125099800527,9.544217,-16.037268,-9.6116495,-74.65239,100,15,-23.85257657505811,-1.9279331,-0.003619569,100,100.0,-3.25432,-69.72819,-0.2385257657505811,-16.180254,0.06691092997789383,36200
1.4226114,-0.37414977,100,-31.893916720466116,-0.99766594,9.387002,0.0058020554,0.0027447676,100,-0.011294357412783547,100.0,72,-0.9955637,9.373996,17.80864,-21.64330638720508,3.3370762,0.82993233,-9.123648795007243,367,-3.705843,-24.50437412454412,0.0026338070165365934,0.9975892,5,-45.36160984008496,-16.474825,0.17344724,-0.2164330638720508,-0.046636611223220825,0.50725216,-5.5227369581948205,0.4542508333495206,0.17577514200820588,2.4565759179822635,-2.563807,0.0,-0.04726706345885846,-64.876495,9.350235,1.9829298,0.20920447,-12.170321762892202,0.1836722,0.0,1095,-8.218815301754093,0.9898218,-21.64330638720508,-9.610961,7.038535,7.855056600256876,36700,0.005342139978893101,-9.497425,198.55823746838723,0.0036064900050405413,3.02435420700931,9.8986271390938,0.768641122821809,109500,0.3804207100183703,0.2049599,-16.549583,-9.5578165,-66.63592,100,15,-24.50437412454412,-1.9674779,0.0072966237,100,100.0,-2.8820934,-64.575134,-0.2450437412454412,-16.465387,0.06507949531078339,36700
1.2434239,-0.3943825,100,-68.67430101319702,-0.997715,6.9607615,-0.00740584,-0.00382635,100,-0.008926753128256255,100.0,73,-0.9963594,6.784468,16.088394,-35.14188475631944,2.8734293,0.83993286,-5.601356710735043,372,-1.0095929,-26.940731302799822,0.00205732200993225,0.9990893,5,-60.72264793796688,-14.271035,0.19678582,-0.3514188475631945,0.47817063331604004,0.54602647,-9.458647316161963,1.0090546493462464,0.18390649298089556,2.1857700920081697,-2.5561635,0.0,-0.03800083619139962,-44.882298,6.7062926,2.175211,1.2092459,-17.468580988136186,0.22975774,0.0,1110,-10.576802126135394,0.99938935,-35.14188475631944,-0.13255206,7.3395433,18.40389901537252,37200,0.005157275008969009,-9.542776,201.33960025338456,0.0034705479920376092,2.776140847010538,17.41217397116545,1.0755924547568068,111000,0.3957791170105338,1.2110909,-14.279289,-9.491993,-45.305054,100,15,-26.940731302799822,-1.990519,0.013604526,100,100.0,-3.0670497,-45.60971,-0.26940731302799825,-14.268468,0.06528422236442566,37200
1.2826369,-0.18538746,100,-57.96842565916363,-0.99762386,10.316354,-0.021576114,-0.07302918,100,-0.009810061483031145,100.0,74,-0.99102765,10.130794,17.221214,-36.82045518446823,3.6649182,0.7945525,-3.751670347425062,377,-1.3222558,-23.042447979843686,0.0019674680079333484,0.9986004,5,-60.37598960475337,-15.80694,0.18017174,-0.3682045518446824,-0.010806236416101456,0.5263096,-10.441381110218092,1.1814072506725182,0.171276287001092,2.187036780989729,-2.6004062,0.0,-0.012108151172646076,-67.92473,10.114259,1.9960151,3.7604167,-12.448116202683693,0.23160772,0.0,1125,-10.530369844865872,0.99628776,-36.82045518446823,-0.81894815,5.960433,18.611500217289347,37700,0.004856549989199266,-9.171833,204.0845947933558,0.003281638986663893,2.7400721149751917,18.169731049863277,0.9774200762970838,112500,0.3716533900005743,3.7590587,-15.810417,-9.17802,-69.51442,100,15,-23.042447979843686,-1.9977188,0.026315417,100,100.0,-2.7671876,-67.79992,-0.23042447979843686,-15.829124,0.06643141061067581,37700
1.5660881,-0.37352103,100,-48.76293750001525,-0.9946827,8.0281105,-0.015824307,0.10248865,100,-0.0070814286246458635,100.0,75,-0.99759007,7.7762938,15.419458,-34.16200597685119,2.9480917,0.72525066,-4.621340835240355,382,-3.2449632,-25.142313846576137,0.002004686975851655,0.99916065,5,-62.608661477597025,-14.24043,0.18701251,-0.34162005976851184,-1.072272539138794,0.48544207,-8.838870170992497,1.034857016141177,0.16538684602710418,2.1511927079991437,-2.6018074,0.0,-0.02768265619908803,-59.899593,7.729598,1.6027278,0.14049765,-14.522684447560003,0.23979357,0.0,1140,-10.244124092519344,0.99789816,-34.16200597685119,-9.176467,7.5848217,14.331838379095725,38200,0.004412404989125207,-9.330564,206.77723742136732,0.003291439003078267,2.6880694949941244,18.568389041432606,1.0493469241153854,114000,0.36178140999982134,0.18072219,-14.347315,-9.369543,-61.17302,100,15,-25.142313846576137,-1.9438275,0.0011006197,100,100.0,-2.73797,-59.839073,-0.25142313846576136,-14.243734,0.06725312769412994,38200
1.3126066,-0.3860634,100,-67.643601805886,-0.9960532,10.894376,-0.015531597,-0.095596656,100,-0.0070006522865741685,100.0,76,-0.99567795,11.23542,17.681389,-36.54644761962538,3.0271125,0.8838958,-7.8728639209986975,387,-2.6626976,-22.506603883497153,0.002295287005836144,0.9928554,5,-43.97921559400172,-16.28447,0.16651072,-0.3654644761962539,0.07438936829566956,0.58236426,-9.895412042815348,1.0224076716800752,0.1662981910048984,2.2259522959939204,-2.6579933,0.0,-0.05981625505939026,-79.59451,11.219185,2.0278146,1.4241345,-19.487990703984085,0.2286838,0.0,1155,-7.846464669486491,0.99875516,-36.54644761962538,-0.20117997,5.6221037,17.508233943394686,38700,0.005325214006006718,-8.938031,209.55642576733953,0.0031221820099744946,2.7750706860388163,13.49754624365248,0.7928300881376315,115500,0.3720775160181802,1.4061704,-16.270798,-8.959108,-75.5037,100,15,-22.506603883497153,-1.9804809,0.0006405083,100,100.0,-3.2910218,-79.704834,-0.22506603883497156,-16.282557,0.06894733756780624,38700
1.3695762,-0.36080626,100,-30.90404243446867,-0.9888976,8.392151,0.016863469,-0.046658367,100,-0.009237491354222346,100.0,77,-0.99599624,7.950183,16.512915,-22.869362645571357,3.20095,0.87692106,-12.345954531350122,392,-1.0250493,-38.30909342156641,0.00209758200799115,0.9963306,5,-60.49689996143881,-14.8679495,0.21765268,-0.22869362645571356,0.16206884384155273,0.5457148,-6.297415043544523,0.4963953653345084,0.1655317760014441,2.0881901060056407,-2.6370552,0.0,-0.08163663033807463,-47.283836,7.9658365,2.0605545,2.652382,-15.898300669474226,0.2041203,0.0,1170,-9.764314336421164,0.9853812,-22.869362645571357,-0.095262796,7.1363144,6.080779326725997,39200,0.0047463009832426906,-8.889058,212.18877460740623,0.0033944270107895136,2.6278509470284916,15.514810527672296,1.1868654121596283,117000,0.3638907550193835,2.6680768,-14.786699,-8.872626,-49.462616,100,15,-38.30909342156641,-1.9401675,-0.0013541997,100,100.0,-2.8021142,-47.266575,-0.3830909342156641,-14.856058,0.06879270076751709,39200
1.1392201,-0.5825596,100,-58.48532235993377,-0.9983189,6.182678,0.00080059434,-0.04986268,100,-0.01019326520784352,100.0,78,-0.99572796,6.0383716,14.783381,-39.7878695926063,2.9289656,0.61983776,-1.6327643268043963,397,-2.2399473,-19.986562346006114,0.0025477129966020584,0.9950997,5,-50.31402680289387,-13.167598,0.17659646,-0.397878695926063,0.1020834743976593,0.432107,-10.343160303871016,1.1609276856905113,0.16292267898097634,2.1200293000147212,-2.7410433,0.0,-0.01592833409730712,-56.05434,6.049518,2.0380938,0.8367243,-16.380284265305225,0.26178843,0.0,1185,-9.443311942336658,0.9980701,-39.7878695926063,-0.07624785,6.981397,14.281637701743648,39700,0.00554650099365972,-8.808073,214.8404243993864,0.003151823009829968,2.6467189230024815,16.012632561718867,0.8868098822462835,118500,0.35252090700669214,0.83458245,-13.205179,-8.792571,-56.466812,100,15,-19.986562346006114,-2.0617008,-0.0010044352,100,100.0,-2.702377,-55.991013,-0.19986562346006106,-13.150376,0.0685807541012764,39700
1.1680582,-0.4511375,100,-62.08843310301291,-0.9891111,5.0684066,0.01722754,-0.072353214,100,-0.0012617224039468474,100.0,79,-0.99392974,5.0726557,15.050441,-27.12640647153102,2.9335232,0.65415186,-2.085260806549121,402,-1.525006,-16.687402336634047,0.0022665490105282515,0.98882127,5,-44.80545018127992,-13.86449,0.17173836,-0.2712640647153103,-0.6790326833724976,0.48396078,-8.82978989414275,0.7935820070806006,0.15847787199891172,2.1256864609895274,-2.7035105,0.0,-0.006985989115859166,-32.95191,5.0761986,1.7487606,2.9583755,-14.11717442608562,0.21878718,0.0,1200,-9.639677819782264,0.9985122,-27.12640647153102,-0.22794518,5.678192,17.744654521361674,40200,0.005362368014175445,-8.859337,217.52547153341584,0.0032319129968527704,2.680841806024546,13.263223813630429,0.789751708574901,120000,0.3858166430145502,2.9338176,-13.668911,-8.894713,-31.254599,100,15,-16.687402336634047,-2.069878,-0.019771922,100,100.0,-2.6247368,-33.145153,-0.16687402336634044,-13.861804,0.06701531261205673,40200
1.2791688,-0.37691832,100,-31.302797737465674,-0.99836653,9.130578,0.0017357803,-0.06066949,100,-0.005409411742826905,100.0,80,-0.99528587,8.682064,15.189519,-26.42392354996762,3.6199706,0.7098673,-2.83477559524881,407,-3.3574352,-25.210301485730245,0.0022187359863892198,0.99919856,5,-57.75757619813807,-13.898351,0.1945832,-0.26423923549967626,-0.5539677739143372,0.4713792,-5.8664721957852946,0.6773969266751919,0.16775698299170472,2.1413881089829374,-2.5896473,0.0,-0.0031009687318818546,-72.26996,8.722881,1.7939291,1.9079665,-20.772363223754233,0.21970482,0.0,1215,-10.583448184407986,0.9968882,-26.42392354996762,-0.12941976,7.3870106,3.666058407260488,40700,0.004996600997401401,-8.903305,220.20940819135285,0.0031751960050314665,2.6789064049662556,16.16368014772532,1.0443090721213906,121500,0.35937078000279143,1.8893617,-13.820531,-8.929171,-75.147804,100,15,-25.210301485730245,-2.062335,0.0048763985,100,100.0,-2.897755,-72.03117,-0.25210301485730247,-13.881128,0.06800861656665802,40700
1.1271489,-0.5278042,100,-64.08953828724069,-0.9975546,6.814565,0.0023483306,-0.018901223,100,-0.0033720031256871514,100.0,81,-0.9949759,6.467692,14.518257,-32.282262292969854,3.1602108,0.6497213,-6.634859216478738,412,-1.7254553,-30.301247120091475,0.001977638981770724,0.9983979,5,-58.65598009729041,-12.993443,0.21551241,-0.3228226229296986,-0.29693612456321716,0.46207058,-10.559947236120822,1.029001559644262,0.16592311300337315,2.1580633409903385,-2.680127,0.0,-0.0235605053558025,-57.468857,6.5051436,1.8891774,1.5672764,-14.521508724781308,0.23724067,0.0,1230,-11.701549048215075,0.9998148,-32.282262292969854,-0.0956732,5.3906646,18.731829766434874,41200,0.0050348020158708096,-8.666796,222.9117364344129,0.0034104050137102604,2.6985519459994975,16.597911766373294,1.1817505130204617,123000,0.36414264599443413,1.5334581,-12.910448,-8.660259,-59.256268,100,15,-30.301247120091475,-2.113924,0.004020504,100,100.0,-3.1950364,-57.210533,-0.3030124712009148,-12.966111,0.06860635429620743,41200
1.2226503,-0.4458732,100,-67.58423655138915,-0.98558813,4.7053127,-0.0040954626,-0.104369335,100,-0.005909309040767894,100.0,82,-0.9962939,4.680648,14.313049,-28.463227323543027,2.5874338,0.752542,-5.772465934828327,417,-1.982677,-32.54267169080557,0.0020579260017257184,0.9973338,5,-63.58630221804861,-12.548082,0.19939506,-0.28463227323543033,0.18577256798744202,0.5476622,-10.206333746868742,0.8872448137434702,0.16307137001422234,2.142823567002779,-2.706804,0.0,-0.020320494590075622,-36.679333,4.6642356,2.0693984,0.089210555,-12.620173995410594,0.2030776,0.0,1245,-11.077167462811573,0.9993312,-28.463227323543027,-8.691098,6.469024,20.29043788412382,41700,0.005046989012043923,-8.58518,225.59143139544176,0.0031778489938005805,2.6749338360095862,18.723397091609247,1.129191299879452,124500,0.3587561349850148,0.09126502,-12.760591,-8.571786,-36.755013,100,15,-32.54267169080557,-2.026853,-0.00042058324,100,100.0,-2.88422,-36.78707,-0.3254267169080557,-12.547406,0.06877947598695755,41700
1.5912557,-0.22115992,100,-65.2485768139512,-0.99894834,6.6717186,0.033474434,0.06651954,100,-0.007092786013272573,100.0,83,-0.99482423,6.5412793,15.792545,-44.2296323597767,2.9780846,0.9178075,-12.760377269914617,422,-1.7018433,-30.83203235494865,0.0022398589935619384,0.99617946,5,-53.88873750145982,-13.8841715,0.19290778,-0.44229632359776705,0.7910769581794739,0.611079,-10.571649256821619,1.2867316854983688,0.16640322099556215,2.1726671569922473,-2.6140833,0.0,-0.03323726898711483,-54.42502,6.491442,2.2931306,0.8196225,-24.76178218834756,0.24564852,0.0,1260,-9.41252037753453,0.9998512,-44.2296323597767,-0.21905226,7.439626,16.2094442415467,42200,0.005131525977049023,-8.698734,228.31044486846076,0.003156695020152256,2.714206436969107,12.658159858458356,0.9171529704398357,126000,0.3646079789905343,0.7849654,-13.799748,-8.701058,-54.46957,100,15,-30.83203235494865,-1.970102,-0.0022363116,100,100.0,-2.570332,-54.77642,-0.3083203235494866,-13.918033,0.06729204207658768,42200
1.4166361,-0.47670504,100,-45.97104163548899,-0.9979261,7.4302435,0.004371561,-0.014260564,100,-0.008963710380247647,100.0,84,-0.9950709,7.366136,14.805414,-30.48534551529363,3.2354107,0.8208074,-2.952280497014081,427,-1.8391104,-22.35338175207924,0.001916105014970526,0.9897485,5,-50.28972860847207,-13.178171,0.17959942,-0.30485345515293655,0.21358007192611694,0.532184,-8.0985899133216,0.8097710926336098,0.16073874398716725,2.1529348590120208,-2.5754545,0.0,-0.01761181326110529,-59.305447,7.3777084,2.0785596,0.124823704,-14.661642247860259,0.23733959,0.0,1275,-9.144840500184365,0.9996639,-30.48534551529363,-8.508095,8.452402,10.884532551231606,42700,0.0049677659990265965,-8.271306,230.99859547844972,0.003207228990504518,2.684046240989119,14.355980408345674,0.8018827972001208,127500,0.36028153798542917,0.13768281,-13.2079,-8.310237,-60.67238,100,15,-22.35338175207924,-1.9881386,-0.01966555,100,100.0,-2.773864,-59.192196,-0.22353381752079235,-13.164298,0.0659656748175621,42700
1.1251527,-0.42116046,100,-60.70549141092852,-0.99927676,4.232788,-0.013809235,-0.035694644,100,-0.005081652595777966,100.0,85,-0.9935464,4.0347505,13.804605,-42.07611102651562,2.7381501,0.5907105,-4.36261830810533,432,-2.8204246,-29.81056093477788,0.001997112005483359,0.9989902,5,-62.836293405953164,-12.170492,0.20950367,-0.42076111026515617,-0.11903442442417145,0.42550436,-10.282734739839425,1.223777305451426,0.16854898299789056,2.156737835990498,-2.527453,0.0,-0.01409952714191354,-36.027905,4.045614,1.9561554,2.0798364,-25.224723130412524,0.2570421,0.0,1290,-11.561813813846507,0.99943846,-42.07611102651562,-0.22867355,6.3272085,12.228761162718557,43200,0.004949334019329399,-8.474288,233.70677481242456,0.0032438710040878505,2.703026959032286,18.043877996999388,1.211270713805268,129000,0.36754982301499695,2.0891404,-12.122928,-8.455468,-36.708256,100,15,-29.81056093477788,-2.0873284,0.012495559,100,100.0,-2.6812751,-35.927517,-0.2981056093477788,-12.168915,0.06620639562606812,43200
1.4301254,-0.46074325,100,-46.44940588719325,-0.9980771,6.160458,-0.02130077,0.004231572,100,-0.001623213117164352,100.0,86,-0.9968474,6.033942,14.126328,-29.58899325749021,3.1095867,0.7603527,-3.402314813482997,437,-3.1204126,-19.291538737473527,0.002084560983348638,0.9956985,5,-58.59442599170001,-12.673376,0.18158267,-0.295889932574902,-0.10256222635507584,0.50145507,-8.406792400687657,0.892788872607639,0.16968653199728578,2.1877986420004163,-2.563873,0.0,-0.004536468366760388,-50.010483,6.0422688,1.9619914,0.77857214,-15.865157732478703,0.23261875,0.0,1305,-10.923127878873965,0.9904075,-29.58899325749021,-0.15797353,6.8087673,12.454847177219614,43700,0.005221990984864533,-8.414074,236.44507671138854,0.0031226970022544265,2.7336809519620147,15.264661704308153,0.8723699104734393,130500,0.365766528993845,0.7718445,-12.65023,-8.390817,-50.881325,100,15,-19.291538737473527,-2.0212142,-0.005495775,100,100.0,-2.7574358,-49.418858,-0.19291538737473532,-12.670773,0.0673142820596695,43700
1.5902987,-0.2589052,100,-47.34878694095584,-0.9985386,6.876202,0.0050959294,0.01962742,100,-0.0027404667613864972,100.0,87,-0.99667996,6.7051783,13.626584,-24.99369774830077,3.3813791,0.7872851,-5.461186592618867,442,-5.298638,-27.750053147760518,0.0020920610113535076,0.9991804,5,-57.464831238149586,-12.077832,0.2078989,-0.24993697748300775,-0.3658425807952881,0.56057423,-7.266840300829535,0.6320140445891083,0.16041266999673098,2.1248062149970792,-2.5870826,0.0,-0.013262654856513635,-56.150978,6.65815,1.8663782,1.720964,-13.555958997202692,0.22609596,0.0,1320,-11.432126577336929,0.99789524,-24.99369774830077,-0.19857469,8.014503,12.438284580225204,44200,0.004933168005663902,-8.094348,239.10093084341497,0.0031712420168332756,2.6507570579997264,16.757420428720902,1.1603665330542743,132000,0.3553417019720655,1.6921719,-12.045506,-8.0858,-56.430744,100,15,-27.750053147760518,-1.9571774,-0.000546667,100,100.0,-2.6171541,-56.25815,-0.27750053147760523,-12.090022,0.06469414383172989,44200
1.3676829,-0.41875386,100,-37.54478889979646,-0.997966,8.01306,0.011708403,-0.026300197,100,-0.0073321025708622594,100.0,88,-0.9967269,8.128339,13.91898,-28.86946616451259,2.9452302,0.76676816,-3.2498663647164463,447,-1.1804358,-22.62981300255687,0.0020775209995917976,0.9949754,5,-54.52780969763567,-12.450076,0.18571454,-0.2886946616451259,0.09565168619155884,0.5367345,-6.5036750858802,0.718595226013332,0.15983571999822743,2.1681417929939926,-2.625256,0.0,-0.014235504218280804,-74.08618,8.145155,2.0345452,1.2257682,-11.72559243880523,0.24188532,0.0,1335,-9.5146048764535,0.9986621,-28.86946616451259,-1.5613028,6.6921854,9.374360608632369,44700,0.0048382960085291415,-8.132286,241.80029823936638,0.0031667849980294704,2.6946439179882873,15.317344913450025,0.9383918561717991,133500,0.3565838029899169,1.1636552,-12.452978,-8.127401,-70.561264,100,15,-22.62981300255687,-2.0033422,-0.0075193197,100,100.0,-3.2135298,-74.444145,-0.22629813002556878,-12.44444,0.06272932887077332,44700
1.2277411,-0.48981875,100,-50.23262700600504,-0.99834365,6.969162,0.0070260735,-0.11734076,100,-0.008885964388065508,100.0,89,-0.99601585,6.6291227,13.789194,-35.421723243418796,2.7897265,0.6816094,-2.530801464661459,452,-1.0299432,-20.221816509767926,0.00208475100225769,0.99812806,5,-45.95126124427382,-12.076696,0.18633303,-0.35421723243418796,0.032601047307252884,0.48940822,-7.386433845175659,0.9326234592267314,0.16238196898484603,2.120887152006617,-2.61793,0.0,-0.007795459543683518,-68.39052,6.65877,2.0117407,1.8721386,-26.104183835513417,0.25503743,0.0,1350,-9.47891871064802,0.9981614,-35.421723243418796,-0.6588389,6.3278217,8.482634297098095,45200,0.004901599982986227,-8.131671,244.45653811638476,0.0031679969979450107,2.652112957992358,13.398705537636344,0.8565526977090356,135000,0.35868948901770636,1.8570799,-12.015211,-8.140162,-71.09916,100,15,-20.221816509767926,-2.087508,0.0092889,100,100.0,-3.2390282,-68.04838,-0.2022181650976793,-12.074158,0.062231432646512985,45200
1.536827,-0.3906918,100,-50.056563277871106,-0.99891514,5.9964647,-0.02013978,0.034312777,100,-0.004366740869318499,100.0,90,-0.9962849,5.807145,13.398334,-27.263706335596588,3.0691388,0.79804265,-6.357379882786161,457,-4.8776674,-26.167591976584617,0.001987026014830917,0.9981414,5,-50.108325357586615,-11.820959,0.19618006,-0.2726370633559659,0.16206836700439453,0.5506282,-8.746607382990579,0.8217435350247482,0.1654555200075265,2.1395133760233875,-2.6203086,0.0,-0.007612178988338582,-56.83167,5.7268085,2.0578692,0.07406588,-16.340644515178834,0.21174535,0.0,1365,-9.394520559174584,0.9990139,-27.263706335596588,-8.013515,6.8555193,12.009928882036268,45700,0.0045122390147298574,-8.010185,247.13909102941398,0.003097231005085632,2.678270830074325,13.758461001441251,0.9976819797395667,136500,0.36370543800876476,0.12793595,-11.959398,-8.0137825,-59.9496,100,15,-26.167591976584617,-2.0633085,0.018625678,100,100.0,-2.8370726,-57.749435,-0.2616759197658462,-11.842185,0.06078767031431198,45700
