evaluation/Returns Max,exploration/Actions Min,trainer/QF1 Loss,evaluation/Returns Std,trainer/Alpha,exploration/Rewards Min,trainer/Q1 Predictions Max,trainer/Log Pis Std,exploration/path length Max,evaluation/path length Max,trainer/Alpha Loss,trainer/Policy mu Mean,trainer/Q1 Predictions Std,evaluation/Num Paths,evaluation/Actions Mean,evaluation/path length Mean,time/total (s),evaluation/Returns Min,evaluation/path length Std,time/logging (s),trainer/Policy mu Min,trainer/Q1 Predictions Min,trainer/Policy mu Max,trainer/Policy log std Max,Epoch,trainer/Q Targets Min,exploration/Actions Mean,trainer/Q2 Predictions Mean,trainer/Q Targets Std,trainer/Q2 Predictions Min,trainer/Policy mu Std,evaluation/Average Returns,exploration/path length Min,exploration/Rewards Max,time/saving (s),evaluation/num steps total,evaluation/Actions Max,trainer/Q2 Predictions Std,trainer/Policy log std Min,trainer/Policy log std Mean,trainer/Q1 Predictions Mean,exploration/Returns Std,evaluation/Returns Mean,trainer/Policy log std Std,trainer/QF2 Loss,trainer/Log Pis Max,exploration/num paths total,exploration/Returns Mean,exploration/Num Paths,exploration/Rewards Mean,time/exploration sampling (s),evaluation/path length Min,exploration/Returns Max,evaluation/Actions Std,trainer/Q Targets Max,evaluation/Rewards Max,exploration/path length Std,exploration/num steps total,trainer/Policy Loss,evaluation/Rewards Mean,exploration/Actions Std,exploration/Actions Max,trainer/Log Pis Min,evaluation/Rewards Min,time/evaluation sampling (s),evaluation/num paths total,time/training (s),time/data storing (s),evaluation/Actions Min,time/epoch (s),evaluation/Rewards Std,trainer/Log Pis Mean,exploration/Rewards Std,exploration/path length Mean,trainer/Q Targets Mean,exploration/Returns Min,replay_buffer/size,trainer/Q2 Predictions Max,exploration/Average Returns
-15.645891696181907,-0.99870735,0.28388026,15.202824499618481,0.057286929339170456,-7.403724771190579,-17.557919,1.3550644,100,100,-0.7580116987228394,-0.10091707,5.313029,15,-0.035042174,100.0,66.16417515399371,-64.58716654287093,0.0,0.004762484997627325,-2.9228957,-58.74026,2.3592126,-0.5372418,23,-58.3341,-0.025884738,-19.613129,5.2348237,-58.584263,0.8660608,-36.57428956971041,100,-0.012711783951052016,0.0020024889963679016,36000,0.9659323,5.299222,-2.0,-1.6088998,-19.62291,10.552835541348719,-36.57428956971041,0.3973349,0.29227883,5.5947704,122,-36.14290182079985,5,-0.36142901820799844,0.16087496999534778,100,-25.178721608661878,0.19261976,-17.840723,-0.09767416406426602,0.0,12200,20.543211,-0.36574289569710405,0.26855785,0.97064227,-2.5383532,-10.742949906437307,0.3462046430067858,360,2.431020169002295,0.003130885997961741,-0.9963205,2.9479956419963855,1.0287794520839646,1.7349111,0.7242175015975353,100.0,-19.94224,-49.556379531691846,12200,-17.521667,-36.14290182079985
-5.610336280920389,-0.99893373,0.08333332,18.010995496411837,0.05234203487634659,-7.3805568414517255,-17.592829,1.7939957,100,100,-0.3124052584171295,-0.30072576,8.888042,15,-0.04464021,100.0,68.89811076699698,-57.19110476576241,0.0,0.005588047999481205,-3.1147637,-67.198006,2.4292617,-0.4808801,24,-67.68973,-0.04628183,-21.56729,8.920647,-67.3511,0.99438757,-25.80342188397462,100,-0.007020130352541708,0.002459949995682109,37500,0.9370198,8.899897,-2.0,-1.6316893,-21.568235,5.416076414586619,-25.80342188397462,0.45654643,0.07931573,6.3851614,127,-40.4681339194929,5,-0.40468133919492894,0.16533621800044784,100,-32.81673957223788,0.20344959,-17.462635,-0.0287916005721619,0.0,12700,22.474424,-0.25803421883974625,0.28625822,0.736657,-3.5994911,-11.300342181944234,0.3557806220051134,375,2.1972067520036944,0.0031252510016201995,-0.99778825,2.729496841006039,1.1059743931412525,1.8940935,0.9744068224399673,100.0,-21.524372,-47.25885889045001,12700,-17.633966,-40.4681339194929
-8.044993893513304,-0.99923223,0.15218663,16.768365467070616,0.04802374914288521,-8.298452510766662,-17.11602,1.5129216,100,100,-1.81618332862854,-0.21518178,6.0981064,15,-0.035829443,100.0,71.778181640002,-51.544786272334946,0.0,0.0048307230026694015,-3.2790954,-52.875862,1.8644083,-0.37772703,25,-54.909252,-0.032326665,-19.136032,6.396933,-52.613083,0.81854486,-28.949814181656812,100,-0.008002297713983851,0.0019807069984381087,39000,0.9828789,6.0950437,-2.0,-1.7283293,-19.127033,15.327654821099383,-28.949814181656812,0.35447887,0.15111366,5.9250617,132,-37.318529485931414,5,-0.3731852948593141,0.21956409300037194,100,-18.984169278605375,0.19366963,-17.044806,-0.05491178584355604,0.0,13200,20.1628,-0.2894981418165682,0.26358598,0.93022925,-3.6617427,-10.28372590620929,0.42725551199691836,390,2.216582159002428,0.004744599005789496,-0.9977227,2.8749577930066152,1.0631687397585596,1.4017583,0.9747645076513664,100.0,-19.267145,-56.44382020110963,13200,-17.097706,-37.318529485931414
-5.928086873364876,-0.99954337,0.16440971,12.526402458625228,0.044713426381349564,-7.985040143961066,-16.566805,1.4448032,100,100,0.295716792345047,-0.25760663,7.6516795,15,-0.029328039,100.0,74.99935773700417,-43.71574873159711,0.0,0.009979062997444998,-3.0595934,-56.26305,2.5040963,-0.41922942,26,-57.419662,-0.03931802,-19.982948,7.816232,-56.373844,0.9846951,-22.253825814141397,100,-0.002446599438795767,0.003980911002145149,40500,0.96934813,7.67935,-2.0,-1.7006433,-19.97166,10.797164808818552,-22.253825814141397,0.45422634,0.15673032,7.397226,137,-31.77017549318193,5,-0.31770175493181935,0.1544856449982035,100,-19.28057923171691,0.18224432,-16.669868,-0.04888401607751784,0.0,13700,20.994118,-0.222538258141414,0.25400645,0.96189916,-2.6333985,-8.223568889308394,0.3454378620008356,405,2.6995418639999116,0.0030644529979326762,-0.9969444,3.2164897979964735,0.8713745912529208,2.0951664,0.7985366734280489,100.0,-20.234821,-47.96761435381193,13700,-16.528706,-31.77017549318193
-18.35915135746622,-0.9972352,4.0815773,14.078072140059376,0.042044684290885925,-6.481628976873677,-16.226955,1.4662709,100,100,-1.078015923500061,-0.1666233,8.033964,15,-0.034621846,100.0,78.76693150201754,-65.70309625348004,0.0,0.00736083100491669,-3.335576,-74.703255,2.5227067,-0.43172333,27,-75.2921,-0.028254155,-18.71339,8.281458,-74.68215,0.85483706,-35.2579396661961,100,-0.014648005866535783,0.00242018199787708,42000,0.97535646,8.024264,-2.0,-1.7468456,-18.72748,8.945090115641698,-35.2579396661961,0.37729597,4.074668,6.912633,142,-34.42731009720542,5,-0.34427310097205416,0.4765911779977614,100,-24.97965416689115,0.19103497,-2.676611,-0.17000631751126358,0.0,14200,19.741434,-0.3525793966619611,0.24783179,0.5734021,-1.2388892,-10.078712337384403,0.44095235699933255,420,2.8264390530021046,0.006556467000336852,-0.9970244,3.760320068002329,0.9397011197674352,1.6598175,0.6291747339742914,100.0,-18.750029,-48.83671227987871,14200,-16.20421,-34.42731009720542
-11.004737325242592,-0.9985241,0.24733016,13.928320851229794,0.038969337940216064,-4.138241302409863,-15.826787,1.5269938,100,100,-1.1477086544036865,-0.1634417,7.9907904,15,-0.041942615,100.0,81.95721819400205,-55.76499930414413,0.0,0.004767418999108486,-3.4621785,-70.09731,2.4553938,-0.4419225,28,-72.38758,-0.024973735,-18.14343,8.192912,-70.104225,0.7923534,-34.389485823440765,100,-0.01224849651440579,0.0020693640035460703,43500,0.98462945,8.002656,-2.0,-1.8199792,-18.145557,3.381838937854243,-34.389485823440765,0.3482314,0.23276225,8.007385,147,-25.890769214111224,5,-0.25890769214111226,0.20754374899843242,100,-21.524544807825905,0.2074471,-15.989332,-0.0521740516934556,0.0,14700,19.00641,-0.3438948582344077,0.23394227,0.8012079,-3.7409186,-9.813177909825459,0.500569698997424,435,2.4650311609948403,0.004680647994973697,-0.9976226,3.184662039988325,1.1072713277325725,1.6462927,0.41603953804068405,100.0,-18.495245,-30.69370224166447,14700,-15.758556,-25.890769214111224
-13.19199085309618,-0.9985905,4.992723,15.023684271774231,0.03603476658463478,-9.228606458942032,-15.558048,1.8709799,100,100,0.4303359091281891,-0.28062886,6.8054266,15,-0.041728545,100.0,84.63496373300586,-55.92746753934902,0.0,0.005439608001324814,-3.2979522,-54.607483,2.575975,-0.2844864,29,-54.269753,-0.0304674,-18.658148,7.1966534,-54.526844,1.0454903,-31.42184703164288,100,-0.005779617011726,0.0020865629994659685,45000,0.9603146,6.797407,-2.0,-1.6735951,-18.661188,15.025527851599422,-31.42184703164288,0.47122663,4.986801,7.96511,152,-44.794939467695215,5,-0.4479493946769521,0.17009182900073938,100,-19.166336756176094,0.2069531,-0.09907652,-0.07490264160956281,0.0,15200,19.947456,-0.31421847031642886,0.2831311,0.9694387,-2.2686102,-10.449307656499153,0.35942010400322033,450,2.1339981790006277,0.0030517620034515858,-0.9984244,2.67408804500883,1.1169730934913018,2.1294966,1.1800497347114494,100.0,-18.560678,-63.003247382533694,15200,-15.556691,-44.794939467695215
-8.775042510572504,-0.9990099,4.905373,10.919570005895798,0.03327823057770729,-8.078259186657732,-15.211899,1.6186363,100,100,-0.540484607219696,-0.1063493,8.00361,15,-0.022161247,100.0,87.52931639701274,-41.21217680144414,0.0,0.005163973997696303,-3.4145412,-56.526558,2.603676,-0.42507252,30,-58.377068,-0.032499563,-17.927443,8.608948,-56.795235,0.8608824,-22.61846193054119,100,-0.009168947989368502,0.002040446001046803,46500,0.98970973,8.0145,-2.0,-1.8241769,-17.920698,10.814410785017744,-22.61846193054119,0.40477282,4.886813,9.202224,157,-35.197184409773236,5,-0.35197184409773236,0.170761092005705,100,-22.536275280595685,0.17762636,-0.31886962,-0.028212848316934675,0.0,15700,19.184015,-0.2261846193054119,0.25815335,0.8203592,-1.6703826,-8.672256376060274,0.35934930199437076,465,2.349745058003464,0.003056580993870739,-0.99735445,2.8901164529961534,0.778850905395447,1.8411613,0.8493258165625641,100.0,-17.944616,-52.93880138099892,15700,-15.200265,-35.197184409773236
-6.47628286560049,-0.99905145,2.4458146,16.374508789326832,0.03085465356707573,-10.314174104754352,-15.2054405,1.5422289,100,100,-1.2361328601837158,-0.27094063,5.871857,15,-0.040897686,100.0,90.35629449400585,-57.345557146537416,0.0,0.004923191998386756,-3.4094384,-62.56938,1.7594581,-0.38390952,31,-63.976025,-0.05564739,-16.934576,6.1818194,-62.859238,0.79023725,-24.995514613502966,100,-0.02020294538020263,0.0016246270024566911,48000,0.9842517,5.8921423,-2.0,-1.8645072,-16.94571,13.25627253243979,-24.995514613502966,0.3203039,2.4491978,10.50919,162,-45.505086809729036,5,-0.4550508680972904,0.17338994199963054,100,-26.698736724322497,0.19630724,-0.9806937,-0.014185009463367688,0.0,16200,18.148714,-0.24995514613502973,0.28381073,0.92687416,-2.183095,-10.69720827237675,0.3775521610004944,480,2.2617275590018835,0.0030205989969545044,-0.99799603,2.8222380799998064,1.0069780379158935,1.644613,1.2404802701706032,100.0,-16.78352,-65.823917789201,16200,-15.151308,-45.505086809729036
-6.880892362113134,-0.9997985,2.3518596,10.50741022430092,0.0287999976426363,-8.243265021716784,-14.997409,1.9724358,100,100,-0.5692891478538513,-0.1949779,5.9820924,15,-0.033718612,100.0,93.01810236300662,-42.88126424474421,0.0,0.004826224998396356,-3.4240427,-60.91548,2.7486253,-0.4345024,32,-62.67013,-0.01368186,-16.841188,6.3275275,-61.257114,0.8385326,-21.743256728597586,100,-0.005056732132189102,0.0020046139979967847,49500,0.9500865,5.9965,-2.0,-1.8557849,-16.831823,12.351385329767377,-21.743256728597586,0.3539614,2.3532512,10.908524,167,-29.827964428129167,5,-0.29827964428129167,0.16138708599464735,100,-17.399762998894847,0.1888714,-0.49035925,-0.053517475839417045,0.0,16700,18.27926,-0.21743256728597585,0.24306665,0.983755,-5.6256995,-9.21493605172503,0.3597598780033877,495,2.1251029439954436,0.003381649003131315,-0.99759436,2.656462395993003,0.8468599383978397,1.8395104,0.7700199281147719,100.0,-16.641083,-51.002109910952704,16700,-14.991544,-29.827964428129167
-4.786488945226449,-0.99891555,0.11938589,15.28802976503961,0.02708091400563717,-9.563806837838976,-14.498732,1.5962123,100,100,0.371662437915802,-0.21808384,6.3259697,15,-0.041412767,100.0,95.72836472500785,-51.57961518087256,0.0,0.004829094003071077,-3.2204514,-58.459984,2.5735884,-0.4000836,33,-59.41944,-0.035815973,-16.780708,6.364549,-58.552567,0.9227325,-28.130246027890344,100,-0.011554496514505847,0.0019660760008264333,51000,0.99202526,6.3656545,-2.0,-1.8073769,-16.765936,16.103953083700045,-28.130246027890344,0.37551937,0.10629109,8.492718,172,-42.1691395687868,5,-0.42169139568786784,0.15334091200202238,100,-18.947336389325717,0.20819837,-14.576856,-0.04079562211674789,0.0,17200,18.255707,-0.28130246027890343,0.2696909,0.9705282,-2.7362368,-10.360403726913079,0.3367121489936835,510,2.205760509998072,0.0030510169963235967,-0.9981741,2.705659757993999,1.133122467805166,2.1029882,1.1756622800261658,100.0,-16.88836,-60.61328702278151,17200,-14.490055,-42.1691395687868
-4.474614179614412,-0.9994772,0.3344812,14.454403859569293,0.02553544193506241,-6.837714569355185,-14.160929,1.6625952,100,100,-0.4589601457118988,-0.23705964,6.6086793,15,-0.03649763,100.0,98.48744899501617,-51.20564474157398,0.0,0.005633146000036504,-3.471291,-51.783314,2.228574,-0.37252,34,-53.84271,-0.041631125,-16.385881,6.575776,-51.9766,0.8680311,-22.7715767815742,100,-0.01594663848553671,0.002052374999038875,52500,0.9785058,6.6341815,-2.0,-1.8450061,-16.38024,5.846564957926598,-22.7715767815742,0.3356852,0.32086882,8.2772045,177,-30.634303684110023,5,-0.3063430368411001,0.1842871170010767,100,-21.991296020199222,0.19055073,-14.343548,-0.023974566110090252,0.0,17700,17.669516,-0.22771576781574196,0.2592007,0.6962972,-1.380973,-9.157089870422585,0.3557076080032857,525,2.202263357998163,0.00444744000560604,-0.9985886,2.754391044007207,0.9675179465321149,1.8748615,0.7358755546688849,100.0,-16.646843,-37.66087189332967,17700,-14.124635,-30.634303684110023
-5.570797977808521,-0.99980783,2.0587335,15.563047243427906,0.023861872032284737,-9.642942399686207,-13.997748,1.503336,100,100,-0.5219516158103943,-0.15749474,7.25894,15,-0.05103515,100.0,101.39718114603602,-60.23284804771229,0.0,0.004944753003655933,-3.4788377,-66.57231,2.7175033,-0.47623897,35,-68.34408,-0.022554275,-15.870266,7.614115,-66.79686,0.77606684,-31.49521067115215,100,-0.009920217905008355,0.0018585330035421066,54000,0.932756,7.263247,-2.0,-1.8858438,-15.864407,16.406995043389838,-31.49521067115215,0.31524417,2.0505853,9.667929,182,-31.356710666779616,5,-0.31356710666779625,0.19757628100342117,100,-19.17232327680997,0.21832888,-0.21593,-0.051687298459558995,0.0,18200,17.322163,-0.31495210671152146,0.25032192,0.98590034,-1.5836612,-11.366979580174355,0.47096499699546257,540,2.225854080003046,0.0029972730044391938,-0.9987009,2.904195917013567,1.2234210875540878,1.8602686,0.8360392611619077,100.0,-15.89766,-63.629606024713055,18200,-13.941912,-31.356710666779616
-9.766326919008273,-0.99958503,2.0618935,17.182274774680568,0.02211855538189411,-11.468250578760143,-13.717139,1.674189,100,100,-1.0442378520965576,-0.15016468,3.2940807,15,-0.03947147,100.0,104.29258085904439,-58.20898333128242,0.0,0.005251809001492802,-3.2790813,-34.99969,2.8167343,-0.2854482,36,-35.753464,-0.047396667,-15.043204,3.571681,-34.848404,0.8126763,-29.960488442967463,100,-0.010286915464448763,0.0019554230020730756,55500,0.988064,3.2736216,-2.0,-1.8757181,-15.043645,22.24247131264735,-29.960488442967463,0.3422372,2.0430572,7.688217,187,-39.92628599204039,5,-0.39926285992040383,0.17629493100685067,100,-18.21252601965722,0.20074435,-0.20891634,-0.06532029261556388,0.0,18700,16.290812,-0.2996048844296746,0.2675271,0.5831038,-2.4581552,-10.318277448718726,0.364718726996216,555,2.3391061250003986,0.0031391029988299124,-0.99885994,2.890466118005861,1.075617277060024,1.7260112,1.2206322010477935,100.0,-15.097799,-71.82297481054559,18700,-13.711478,-39.92628599204039
-3.0146770405759056,-0.9993787,0.16889729,12.838918454590928,0.02096490189433098,-4.9896170975222685,-13.776745,1.72527,100,100,0.2585052251815796,-0.2830817,6.2098107,15,-0.03552941,100.0,107.10082566705387,-45.20700455653933,0.0,0.00479882099898532,-3.4982529,-72.45944,2.7598693,-0.46280384,37,-68.995,-0.014975086,-15.356148,5.8740172,-73.062096,0.8573365,-20.132363204469016,100,-0.007295627642579757,0.0019675920048030093,57000,0.89300436,6.267373,-2.0,-1.8638326,-15.361068,4.557278189825326,-20.132363204469016,0.33346364,0.21179001,7.582238,192,-22.463089867081486,5,-0.22463089867081484,0.17181549499946414,100,-18.17760301596184,0.18768016,-13.6062565,-0.01620669047760841,0.0,19200,16.964468,-0.20132363204469017,0.23094551,0.9710832,-2.5636146,-10.255591950944837,0.38033394499507267,570,2.241513330998714,0.003034485998796299,-0.9989298,2.8034636699958355,0.9262589628352215,2.0668867,0.39734671437449165,100.0,-15.262959,-30.891781773138984,19200,-13.750208,-22.463089867081486
-7.182106121061314,-0.99964595,0.24943084,16.89502041387582,0.020039500668644905,-6.5034826570403474,-13.299313,1.5802522,100,100,-1.715073585510254,-0.21220364,1.9589404,15,-0.03876821,100.0,109.89631721004116,-66.88792772402782,0.0,0.0059820070018759,-3.45037,-24.650059,2.6908448,-0.29910314,38,-24.508009,-0.028335422,-14.274295,2.090487,-24.627901,0.76146287,-25.56176983673443,100,-0.004826748301653512,0.0025370910007040948,58500,0.97628033,1.9459739,-2.0,-1.8738824,-14.274728,6.210014152917381,-25.56176983673443,0.32462466,0.23797654,7.9284487,197,-26.85053617798775,5,-0.2685053617798775,0.1614836109947646,100,-19.758947721742008,0.19200307,-13.487778,-0.02676633936577317,0.0,19700,15.455883,-0.2556176983673444,0.24724944,0.94667804,-4.363154,-12.217686988734222,0.36443408799823374,585,2.2530548319991794,0.00316893700073706,-0.9995679,2.790660565995495,0.997724186936171,1.5613644,0.553799494607217,100.0,-14.501626,-37.97621865992032,19700,-13.275238,-26.85053617798775
-9.015657654358778,-0.9997524,0.1410968,14.392051525327922,0.01913606747984886,-6.2411218109631195,-12.999084,1.714636,100,100,-0.9323564171791077,-0.23916985,5.194067,15,-0.0336363,100.0,112.78889691502991,-54.43719081978316,0.0,0.005828911998833064,-3.8020103,-52.27782,2.818632,-0.3950313,39,-53.09291,-0.04040678,-14.453905,5.2527733,-52.10565,0.7811197,-23.68216518581222,100,-0.0033386514902968133,0.0020784000007552095,60000,0.98577803,5.1672273,-2.0,-1.8850064,-14.44799,4.387333799681323,-23.68216518581222,0.30294034,0.13320692,8.192711,202,-33.15994035978788,5,-0.33159940359787893,0.16709612299746368,100,-26.55025985180053,0.18749617,-13.163925,-0.029732821973416108,0.0,20200,15.808878,-0.23682165185812223,0.26129413,0.67310286,-3.9264407,-10.620220194499359,0.3708833959972253,600,2.3388978250004584,0.003057868998439517,-0.9991456,2.887842524993175,0.8868052419348499,1.7643266,0.7656984367097613,100.0,-14.733208,-37.286640717141296,20200,-12.966928,-33.15994035978788
-2.7229662776634256,-0.9996825,3.3633795,11.786229732832211,0.01794937066733837,-7.520328242895775,-13.031207,1.6624229,100,100,-2.0401084423065186,-0.124642655,4.2320395,15,-0.029232211,100.0,115.71416149104334,-37.40189586403185,0.0,0.004794007996679284,-3.456081,-50.518337,2.876585,-0.6975226,40,-49.94257,-0.025474843,-14.073817,4.5575275,-50.577534,0.6939812,-17.79818764312335,100,-0.014539256845009086,0.010823577998962719,61500,0.9898979,4.226983,-2.0,-1.9233162,-14.06733,10.297998724527229,-17.79818764312335,0.2514615,3.360144,7.322028,207,-27.41995058351244,5,-0.2741995058351245,0.2402700270031346,100,-16.744103911647517,0.17980352,-0.15266818,-0.021500329603176035,0.0,20700,15.354079,-0.17798187643123356,0.24661373,0.99656856,-4.874612,-7.814441259370679,0.42120688399882056,615,2.2398269810000784,0.0037919940004940145,-0.9985062,2.9207134719981696,0.82613221282802,1.4925195,0.6753977361014192,100.0,-13.835413,-45.12301304275107,20700,-13.032137,-27.41995058351244
-4.805099080722802,-0.99926764,1.8445933,16.01479549088372,0.017182108014822006,-5.440656950722219,-12.669052,2.1591182,100,100,0.2801268398761749,-0.24087654,7.1532974,15,-0.033739757,100.0,118.38411432503926,-50.37483007956415,0.0,0.005092621002404485,-3.7930212,-58.16345,2.8330588,-0.36452204,41,-61.5659,-0.013855344,-15.1327,7.5889225,-58.335915,1.0020093,-24.427885746478857,100,-0.0037158411289052863,0.001981647998036351,63000,0.9868948,7.1478767,-2.0,-1.832125,-15.125389,5.676678749261041,-24.427885746478857,0.40090704,1.8162823,10.584903,212,-25.60431730444801,5,-0.2560431730444801,0.16590622600051574,100,-18.827882994365865,0.1924706,-0.109609306,-0.04477133615583879,0.0,21200,16.735655,-0.24427885746478856,0.24758936,0.9839276,-2.4512107,-9.262356064015377,0.35826701799669536,630,2.1295816939964425,0.003442667999479454,-0.999047,2.664271874993574,1.0136352543356109,2.0689301,0.5104221129095153,100.0,-15.198893,-35.28917800342526,21200,-12.65902,-25.60431730444801
-5.635122450777458,-0.9998294,3.1543787,13.498485525952853,0.01639498583972454,-9.488623172253837,-12.458047,1.8423316,100,100,-0.2552976906299591,-0.14622138,5.7671576,15,-0.04344108,100.0,121.23037176002981,-51.27481549633355,0.0,0.005017101000703406,-3.8783102,-56.086536,2.980538,-0.5088991,42,-55.681103,-0.03971058,-14.194605,6.132854,-56.212814,0.867013,-27.57148126335098,100,-0.01423505221021496,0.0020076229993719608,64500,0.91629875,5.7684064,-2.0,-1.8865259,-14.19733,10.93165234368237,-27.57148126335098,0.33912235,3.1516635,8.495857,217,-34.69927724344495,5,-0.3469927724344496,0.1587950280008954,100,-20.397507442596126,0.20405923,-0.052824862,-0.03095107905470171,0.0,21700,15.722738,-0.2757148126335098,0.26131675,0.94722426,-3.3331175,-10.659151632709438,0.3447735770023428,645,2.327433001002646,0.0030753019964322448,-0.9995297,2.841101632002392,1.0617221771364138,1.9378924,0.919398358446633,100.0,-14.098977,-53.61766695146082,21700,-12.465452,-34.69927724344495
-3.498976446360805,-0.9999115,4.612359,16.118722137061866,0.015690239146351814,-7.935800041880146,-12.309495,2.4256306,100,100,0.31890934705734253,-0.29082683,7.8568993,15,-0.033867024,100.0,124.03319084505347,-49.37597033452202,0.0,0.005419085005996749,-3.8537693,-71.10826,3.0052693,-0.38475525,43,-71.51112,-0.03500389,-15.190342,8.245198,-70.69757,1.0675251,-25.251242319498253,100,-0.007396462142883438,0.002168056998925749,66000,0.99394345,7.8194942,-2.0,-1.8351191,-15.192351,11.124839511238001,-25.251242319498253,0.40092263,4.620762,8.546528,222,-33.67832308426849,5,-0.33678323084268486,0.1707842050018371,100,-17.526586208516765,0.20436223,-0.16477527,-0.016032163189241375,0.0,22200,16.695837,-0.2525124231949825,0.25818062,0.9562505,-5.881027,-10.40602429394152,0.35909267800161615,660,2.2577496849989984,0.0029196260002208874,-0.99886674,2.798133336007595,1.088527099611401,2.0767584,0.8878164856514524,100.0,-14.882885,-50.494749345941585,22200,-12.326048,-33.67832308426849
-4.527784102315384,-0.9990016,1.5202047,16.165406610413196,0.015296678990125656,-7.376207699580265,-12.124993,1.9335846,100,100,-0.027952123433351517,-0.35351196,4.9936895,15,-0.03461231,100.0,126.81592507105961,-60.953299691605466,0.0,0.004958137003995944,-3.8352392,-50.475647,2.4290087,-0.20272155,44,-51.991837,-0.02453879,-13.804527,5.2705774,-50.388004,0.96478707,-24.03764573574899,100,-0.005951778756309094,0.002750695995928254,67500,0.99392074,4.992294,-2.0,-1.8487266,-13.807587,10.463408582157495,-24.03764573574899,0.36586812,1.5248812,7.9215345,227,-30.164938701858354,5,-0.3016493870185836,0.20384273700619815,100,-18.873915134511805,0.1965297,-0.23445317,-0.008259152675372566,0.0,22700,15.469739,-0.24037645735748991,0.2555851,0.9974275,-4.5010095,-11.822630956912038,0.424925756000448,675,2.1384428279998247,0.003061185998376459,-0.9994922,2.7779813400047715,1.032270050339054,1.9933132,0.7404476023545199,100.0,-13.823295,-46.630400072143864,22700,-12.120303,-30.164938701858354
-0.9477359057382698,-0.9997112,29.267097,19.52616593003524,0.01488575991243124,-10.326660658764297,-12.03084,2.1808712,100,100,-1.0956288576126099,-0.17447388,6.7300296,15,-0.042569738,100.0,129.51514838004368,-55.16898604590465,0.0,0.0049815719976322725,-4.1111526,-66.48515,2.9480577,-0.22383317,45,-40.901115,-0.059449896,-13.694627,4.065953,-66.46211,0.8151264,-23.813298844612618,100,-0.0032698871487829213,0.0023161770004662685,69000,0.9925098,6.7012134,-2.0,-1.9114325,-13.6896715,7.54453127793502,-23.813298844612618,0.29603565,29.23591,13.812532,232,-47.98633735327688,5,-0.47986337353276887,0.1654513469984522,100,-37.90320030874417,0.20775382,-12.000128,-0.002033330316152353,0.0,23200,15.033499,-0.23813298844612624,0.2930142,0.9700967,-4.556782,-11.70646468660001,0.3506300990047748,690,2.168067119004263,0.003210187998774927,-0.9995545,2.6946565020043636,1.1980045215423831,1.7395859,1.3346841532290574,100.0,-13.218219,-59.185500742423784,23200,-12.01646,-47.98633735327688
-7.817141774117885,-0.99981856,1.5276234,14.73312317120873,0.01443999633193016,-5.938771441471809,-11.580311,2.2102048,100,100,1.6762012243270874,-0.35924393,7.56577,15,-0.031447876,100.0,132.17606942504062,-56.482052899576125,0.0,0.0054413710022345185,-3.7527258,-50.343254,3.0214155,-0.47633544,46,-51.523754,-0.023324303,-14.560559,7.7241178,-50.36612,1.0942038,-25.56176109915828,100,-0.010146843124323455,0.0017917320001288317,70500,0.9957195,7.546073,-2.0,-1.8258597,-14.56271,7.127187347380451,-25.56176109915828,0.38821486,1.5133193,10.289974,237,-27.728339681385798,5,-0.27728339681385794,0.16511192899633897,100,-17.142081388717248,0.19254969,-0.115209304,-0.07710133396011519,0.0,23700,16.331676,-0.25561761099158276,0.24494632,0.9836295,-1.3487039,-10.481356731195495,0.3590559320000466,705,2.1216304100016714,0.003252183996664826,-0.99919635,2.656283557997085,0.9433989064752456,2.3955355,0.5904227256266532,100.0,-14.728502,-36.27608151770077,23700,-11.538096,-27.728339681385798
-4.150798085994687,-0.99981713,0.051344868,16.09016555531755,0.01382189616560936,-9.453457591624812,-11.637736,1.40542,100,100,-1.4420300722122192,-0.1590354,0.66118735,15,-0.038561802,100.0,134.8273190030377,-52.38316935335497,0.0,0.0046355670056072995,-3.3884115,-15.72787,1.9477947,-0.48131984,47,-16.995552,-0.04602667,-12.083724,0.7220459,-15.68629,0.65407914,-26.730573113714744,100,-0.005690323962964192,0.002125933999195695,72000,0.9867029,0.65880156,-2.0,-1.9366034,-12.089208,15.010270345376682,-26.730573113714744,0.23260817,0.055167526,5.946916,242,-42.75479405324777,5,-0.4275479405324778,0.16421813300257782,100,-22.41071483195841,0.21079,-11.680826,-0.007963680081639385,0.0,24200,13.546429,-0.2673057311371475,0.28311038,0.87944216,-2.9636688,-10.19306920761298,0.35758207499748096,720,2.113846749998629,0.004280843000742607,-0.9995518,2.6466893020042335,1.1104044246895262,1.6631823,1.1859900585828331,100.0,-12.252773,-61.46868067933619,24200,-11.611028,-42.75479405324777
